,label,text,text_clean,Badre AN,Ramamurthy K,John BE,Sahoo RK,Moreira JE,Huo M,Saint-Paul R,Bateman S,McCalla G,Pechenizkiy M,Rozinat A,Raghunathan V,Aalst WM,Perimal-Lewis L,Hatala M,Oliveira TC,e Abreu FB,Azevedo LG,Camargo V,Krogen ET,Yang S,Sun L,Xiong H,Marsic I,Heinimann H,Wiesmann D,Wei CP,Faber NR,Wombacher A,Ghannouchi SA,Lamine E,Montani S,Chebel-Morello B,Tax N,Wu B,Luo B,Epure EV,Espen Ingvaldsen J,Hayase T,Laga N,Masse P,Mendy G,Hicheur Cairns A,Saoud NB,Gunther CW,Wang J,Czarnecki K,Arora C,Esfahani FS,Sulaiman MN,Udzir NI,Renard M,Beillard B,Lalande M,Ren F,Wijesekera D,Rosen D,Wickboldt JA,Gaspary LP,Trastour D,Kramer W,Cho M,Krathu W,Hug C,Deneckére R,Brinkkemper S,Ghose A,Narendra NC,Yan J,Han JS,Song YJ,publication_date_2010,publication_date_2015,publication_date_2016 
25,0,"Towards Aspects Identification in Business Process Through Process Mining In business process models, elements can be scattered (repeated) within different processes, making it difficult to handle changes, analyze process for improvements, or check crosscutting impacts. These scattered elements are named as Aspects. Similar to the aspect-oriented paradigm in programming languages, in BPM, aspect handling has the goal to modularize the crosscutting concerns spread across the models. This process modularization facilitates the management of the process (reuse, maintenance and understanding). The current approaches for aspect identification are made manually; thus, resulting in the problem of subjectivity and lack of systematization. This paper proposes a method to automatically identify aspects in business process from its event logs. The method is based on mining techniques and it aims to solve the problem of the subjectivity identification made by specialists. The initial results from a preliminary evaluation showed evidences that the method identified correctly the aspects present in the process model. Aspects, Business Process Management, Process Mining",towards aspects identification in business process through process mining in business process models elements can be scattered repeated within different processes making it difficult to handle changes analyze process for improvements or check crosscutting impacts these scattered elements are named as aspects similar to the aspect oriented paradigm in programming languages in bpm aspect handling has the goal to modularize the crosscutting concerns spread across the models this process modularization facilitates the management of the process reuse maintenance and understanding the current approaches for aspect identification are made manually thus resulting in the problem of subjectivity and lack of systematization this paper proposes a method to automatically identify aspects in business process from its event logs the method is based on mining techniques and it aims to solve the problem of the subjectivity identification made by specialists the initial results from a preliminary evaluation showed evidences that the method identified correctly the aspects present in the process model aspects business process management process mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
26,0,"Conformance Check in Healthcare with the Supporting of Processes Mining The healthcare processes are complex and require a certain level of interdisciplinary cooperation among the various specialists and sectors involved in the processes. Besides this complexity, the Brazilian healthcare area has a notorious problem in its public and private health assistance. These problems are structural, organizational and financial, reflecting in the low valuation of quality and service. The goal of this work is propose an adaptation of Process Mining to healthcare processes in order to contribute in improve the healthcare area in Brazil. In order to achieve this goal a study case was carried out in the Erasto Gaertner hospital, situated in Curitiba - PR, Brazil, that is a national reference in treatment of cancer. Process mining, business rules, conformance check, healthcare, process mapping",conformance check in healthcare with the supporting of processes mining the healthcare processes are complex and require a certain level of interdisciplinary cooperation among the various specialists and sectors involved in the processes besides this complexity the brazilian healthcare area has a notorious problem in its public and private health assistance these problems are structural organizational and financial reflecting in the low valuation of quality and service the goal of this work is propose an adaptation of process mining to healthcare processes in order to contribute in improve the healthcare area in brazil in order to achieve this goal a study case was carried out in the erasto gaertner hospital situated in curitiba pr brazil that is a national reference in treatment of cancer process mining business rules conformance check healthcare process mapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
27,0,"Goal Achievement Analysis Based on LTL Checking and Decision Tree for Improvements of PAIS Process aware information system (PAIS) is important in the recent business environment. Developments of PAIS need to consider contexts about technical and business elements. They are needed to develop PAIS effectively (e.g. monitoring environment and constructing adequate business process). Process mining is an important method for analyzing a business environment and utilizing PAIS development and improvement. LTL checking is an important method for checking a specific property to be satisfied with business processes, but correctly writing formal language like LTL is difficult. In this paper, we use LTL checking and prediction based on decision-tree learning for checking goal achievement, false detection and oversight detection. It helps writing properly LTL formula for representing the correct goal property. We conducted a case study using a real life log of traffic fine management process in Italy. conformance checking, process aware information system, process mining, process modeling",goal achievement analysis based on ltl checking and decision tree for improvements of pais process aware information system pais is important in the recent business environment developments of pais need to consider contexts about technical and business elements they are needed to develop pais effectively e g monitoring environment and constructing adequate business process process mining is an important method for analyzing a business environment and utilizing pais development and improvement ltl checking is an important method for checking a specific property to be satisfied with business processes but correctly writing formal language like ltl is difficult in this paper we use ltl checking and prediction based on decision tree learning for checking goal achievement false detection and oversight detection it helps writing properly ltl formula for representing the correct goal property we conducted a case study using a real life log of traffic fine management process in italy conformance checking process aware information system process mining process modeling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
28,0,"KDM As the Underlying Metamodel in Architecture-Conformance Checking There are two important artifacts in any Architecture-Conformance Checking (ACC) approach: i) the representation of the PA and ii) the representation of the CA. Many times, inside the same ACC approach, distinct meta-models are adopted for representing the PA and the CA. Besides, it is common the adoption of meta-models unsuitable for representing architectural details. This heterogeneity makes the checking algorithms complex since they must cope with instances that comply with two different meta-models or do not have proper architectural abstractions. KDM is an ISO meta-model proposed by OMG whose goal is to become the standard representation of systems in modernization tools. It is able to represent many aspects of a software system, including source code details, architectural abstractions and the dependencies between them. However, up to this moment, there is no research showing how KDM can be used in ACC approaches. Therefore we present an investigation of adopting KDM as the unique meta-model for representing PA and CA in ACC approaches. We have developed a three-steps ACC approach called ArchKDM. In the first step a DSL assists in the PA specification; in the second step an Eclipse plug-in provides the necessary support and in the last step the checking is conducted. We have also evaluate our approach using two real world systems and the results were very promising, revealing no false positives or negatives. Architectural Conformance Checking, Architectural Reconciliation, Architecture-Description Language, Architecture-Driven Modernization, Knowledge-Discovery Metamodel",kdm as the underlying metamodel in architecture conformance checking there are two important artifacts in any architecture conformance checking acc approach i the representation of the pa and ii the representation of the ca many times inside the same acc approach distinct meta models are adopted for representing the pa and the ca besides it is common the adoption of meta models unsuitable for representing architectural details this heterogeneity makes the checking algorithms complex since they must cope with instances that comply with two different meta models or do not have proper architectural abstractions kdm is an iso meta model proposed by omg whose goal is to become the standard representation of systems in modernization tools it is able to represent many aspects of a software system including source code details architectural abstractions and the dependencies between them however up to this moment there is no research showing how kdm can be used in acc approaches therefore we present an investigation of adopting kdm as the unique meta model for representing pa and ca in acc approaches we have developed a three steps acc approach called archkdm in the first step a dsl assists in the pa specification in the second step an eclipse plug in provides the necessary support and in the last step the checking is conducted we have also evaluate our approach using two real world systems and the results were very promising revealing no false positives or negatives architectural conformance checking architectural reconciliation architecture description language architecture driven modernization knowledge discovery metamodel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
29,0,"ReStream: Accelerating Backtesting and Stream Replay with Serial-Equivalent Parallel Processing Real-time predictive applications can demand continuous and agile development, with new models constantly being trained, tested, and then deployed. Training and testing are done by replaying stored event logs, running new models in the context of historical data in a form of backtesting or ""what if?"" analysis. To replay weeks or months of logs while developers wait, we need systems that can stream event logs through prediction logic many times faster than the real-time rate. A challenge with high-speed replay is preserving sequential semantics while harnessing parallel processing power. The crux of the problem lies with causal dependencies inherent in the sequential semantics of log replay. We introduce an execution engine that produces serial-equivalent output while accelerating throughput with pipelining and distributed parallelism. This is made possible by optimizing for high throughput rather than the traditional stream processing goal of low latency, and by aggressive sharing of versioned state, a technique we term Multi-Versioned Parallel Streaming (MVPS). In experiments we see that this engine, which we call ReStream, performs as well as batch processing and more than an order of magnitude better than a single-threaded implementation. Stream replay, backtesting, distributed stream processing",restream accelerating backtesting and stream replay with serial equivalent parallel processing real time predictive applications can demand continuous and agile development with new models constantly being trained tested and then deployed training and testing are done by replaying stored event logs running new models in the context of historical data in a form of backtesting or what if analysis to replay weeks or months of logs while developers wait we need systems that can stream event logs through prediction logic many times faster than the real time rate a challenge with high speed replay is preserving sequential semantics while harnessing parallel processing power the crux of the problem lies with causal dependencies inherent in the sequential semantics of log replay we introduce an execution engine that produces serial equivalent output while accelerating throughput with pipelining and distributed parallelism this is made possible by optimizing for high throughput rather than the traditional stream processing goal of low latency and by aggressive sharing of versioned state a technique we term multi versioned parallel streaming mvps in experiments we see that this engine which we call restream performs as well as batch processing and more than an order of magnitude better than a single threaded implementation stream replay backtesting distributed stream processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
30,0,"A Data-driven Process Recommender Framework We present an approach for improving the performance of complex knowledge-based processes by providing data-driven step-by-step recommendations. Our framework uses the associations between similar historic process performances and contextual information to determine the prototypical way of enacting the process. We introduce a novel similarity metric for grouping traces into clusters that incorporates temporal information about activity performance and handles concurrent activities. Our data-driven recommender system selects the appropriate prototype performance of the process based on user-provided context attributes. Our approach for determining the prototypes discovers the commonly performed activities and their temporal relationships. We tested our system on data from three real-world medical processes and achieved recommendation accuracy up to an F1 score of 0.77 (compared to an F1 score of 0.37 using ZeroR) with 63.2% of recommended enactments being within the first five neighbors of the actual historic enactments in a set of 87 cases. Our framework works as an interactive visual analytic tool for process mining. This work shows the feasibility of data-driven decision support system for complex knowledge-based processes. emergency medical process analysis., process prototype extraction, process recommender system, process trace clustering",a data driven process recommender framework we present an approach for improving the performance of complex knowledge based processes by providing data driven step by step recommendations our framework uses the associations between similar historic process performances and contextual information to determine the prototypical way of enacting the process we introduce a novel similarity metric for grouping traces into clusters that incorporates temporal information about activity performance and handles concurrent activities our data driven recommender system selects the appropriate prototype performance of the process based on user provided context attributes our approach for determining the prototypes discovers the commonly performed activities and their temporal relationships we tested our system on data from three real world medical processes and achieved recommendation accuracy up to an f1 score of 0 77 compared to an f1 score of 0 37 using zeror with 63 2 of recommended enactments being within the first five neighbors of the actual historic enactments in a set of 87 cases our framework works as an interactive visual analytic tool for process mining this work shows the feasibility of data driven decision support system for complex knowledge based processes emergency medical process analysis process prototype extraction process recommender system process trace clustering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
31,0,"An Architecture for Skill Assessment in Serious Games Based on Event Sequence Analysis Serious games are video games with educational purposes. Players interact in many points during a gameplay. These interactions can be registered, producing data sets with sequence of events which provide relevant information about player's skills. Unfortunately, traditional skill assessment methods present limitations to carry out a detailed analysis of large data sets. Sequence Analysis is a group of techniques which allow to analyze data sets consisting of sequence of events. These techniques have been successfully implemented in different fields, and we consider that they can help overcome these limitations. In this paper, we propose an architecture of skill assessment in learning experiences based on serious games using a set of Sequence Analysis techniques known as Process Mining. First, several in-game events are stored in a log. These events are produced by player's interactions with Key Performance Indicators included in the game. Second, event log is used as input for a Process Mining tool. Discovery process is executed and a behavioural model is provided. Third, an assessment metric must be carried out over the model. Finally, a synthetic experiment is conducted and promising results are obtained. Event-Based Data Analysis, Game-Based Learning, Process Mining, Sequence Analysis, Serious games, Skill assessment, e-Learning",an architecture for skill assessment in serious games based on event sequence analysis serious games are video games with educational purposes players interact in many points during a gameplay these interactions can be registered producing data sets with sequence of events which provide relevant information about player s skills unfortunately traditional skill assessment methods present limitations to carry out a detailed analysis of large data sets sequence analysis is a group of techniques which allow to analyze data sets consisting of sequence of events these techniques have been successfully implemented in different fields and we consider that they can help overcome these limitations in this paper we propose an architecture of skill assessment in learning experiences based on serious games using a set of sequence analysis techniques known as process mining first several in game events are stored in a log these events are produced by player s interactions with key performance indicators included in the game second event log is used as input for a process mining tool discovery process is executed and a behavioural model is provided third an assessment metric must be carried out over the model finally a synthetic experiment is conducted and promising results are obtained event based data analysis game based learning process mining sequence analysis serious games skill assessment e learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
32,0,"Framework for Supervised and Secure Distributed Simulations of Critical Infrastructures Research on critical infrastructures (CI)s deals with sensitive data that demands underlying platform to be secure, in addition, testing of CI resilience strategies requires reproducibility of results. Disruption or natural disaster scenarios can not be tested on the physical systems, thus simulations are used for experimentation on CIs and as they are inherently distributed and interdependent which is why here, to model CIs, we use a distributed simulations standard namely High Level Architecture (HLA). The main goals of HLA are to provide interoperability and flexibility. Security and events logging are neither included nor emphasis of HLA standard. This paper presents a framework to have a supervised and secure messages exchange across distributed simulations using HLA standard. []",framework for supervised and secure distributed simulations of critical infrastructures research on critical infrastructures ci s deals with sensitive data that demands underlying platform to be secure in addition testing of ci resilience strategies requires reproducibility of results disruption or natural disaster scenarios can not be tested on the physical systems thus simulations are used for experimentation on cis and as they are inherently distributed and interdependent which is why here to model cis we use a distributed simulations standard namely high level architecture hla the main goals of hla are to provide interoperability and flexibility security and events logging are neither included nor emphasis of hla standard this paper presents a framework to have a supervised and secure messages exchange across distributed simulations using hla standard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
33,0,"Mining Logs to Model the Use of a System Background. Process mining is a technique to build process models from ""execution logs"" (i.e., events triggered by the execution of a process). State-of-the-art tools can provide process managers with different graphical representations of such models. Managers use these models to compare them with an ideal process model or to support process improvement. They typically select the representation based on their experience and knowledge of the system. Aim. This work studies how to automatically build process models representing the actual intents (or uses) of users while interacting with a software system. Such intents are expressed as a set of actions performed by a user to a system to achieve specific use goals. Method. This work applies the theory of Hidden Markov Models to mine use logs and automatically model the use of a system. Results. Unlike the models generated with process mining tools, the Hidden Markov Models automatically generated in this study provide the intents of a user and can be used to recommend managers with a faithful representation of the use of their systems. Conclusions. The automatic generation of the Hidden Markov Models can achieve a good level of accuracy in representing the actual user's intents provided the log dataset is carefully chosen. In our study, the information contained in one-month set of logs helped automatically build Hidden Markov Models with superior accuracy and similar expressiveness of the models built together with the company's stakeholder. hidden markov chain, log analysis, process modelling",mining logs to model the use of a system background process mining is a technique to build process models from execution logs i e events triggered by the execution of a process state of the art tools can provide process managers with different graphical representations of such models managers use these models to compare them with an ideal process model or to support process improvement they typically select the representation based on their experience and knowledge of the system aim this work studies how to automatically build process models representing the actual intents or uses of users while interacting with a software system such intents are expressed as a set of actions performed by a user to a system to achieve specific use goals method this work applies the theory of hidden markov models to mine use logs and automatically model the use of a system results unlike the models generated with process mining tools the hidden markov models automatically generated in this study provide the intents of a user and can be used to recommend managers with a faithful representation of the use of their systems conclusions the automatic generation of the hidden markov models can achieve a good level of accuracy in representing the actual user s intents provided the log dataset is carefully chosen in our study the information contained in one month set of logs helped automatically build hidden markov models with superior accuracy and similar expressiveness of the models built together with the company s stakeholder hidden markov chain log analysis process modelling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
34,0,"Predicting DRAM Reliability in the Field with Machine Learning Uncorrectable errors in dynamic random access memory (DRAM) are a common form of hardware failure in server clusters. Failures are costly both in terms of hardware replacement costs and service disruption. While a large body of work exists on analyzing DRAM reliability in large production clusters, little has been reported on the automatic prediction of such errors ahead of time. In this paper, we present a highly accurate predictive model, based on daily event logs and sensor measurements, in a large fleet of commodity servers going back to 2014. By correlating correctable errors with sensor metrics, we can use ensemble machine learning techniques to predict uncorrectable errors weeks in advance. In addition, we show how such models can be applied in the wild and consumed by customer support teams. Our goal is to minimize false positives, as healthy DRAMs should not be replaced, while accounting for common limitations, such as missing data points and rare occurences of uncorrectable errors. ensemble machine learning, failure prediction, memory systems, reliability",predicting dram reliability in the field with machine learning uncorrectable errors in dynamic random access memory dram are a common form of hardware failure in server clusters failures are costly both in terms of hardware replacement costs and service disruption while a large body of work exists on analyzing dram reliability in large production clusters little has been reported on the automatic prediction of such errors ahead of time in this paper we present a highly accurate predictive model based on daily event logs and sensor measurements in a large fleet of commodity servers going back to 2014 by correlating correctable errors with sensor metrics we can use ensemble machine learning techniques to predict uncorrectable errors weeks in advance in addition we show how such models can be applied in the wild and consumed by customer support teams our goal is to minimize false positives as healthy drams should not be replaced while accounting for common limitations such as missing data points and rare occurences of uncorrectable errors ensemble machine learning failure prediction memory systems reliability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
35,0,"White-box Prediction of Process Performance Indicators via Flow Analysis Predictive business process monitoring methods exploit historical process execution logs to provide predictions about running instances of a process, which enable process workers and managers to preempt performance issues or compliance violations. A number of approaches have been proposed to predict quantitative process performance indicators, such as remaining cycle time, cost, or probability of deadline violation. However, these approaches adopt a black-box approach, insofar as they predict a single scalar value without decomposing this prediction into more elementary components. In this paper, we propose a white-box approach to predict performance indicators of running process instances. The key idea is to first predict the performance indicator at the level of activities, and then to aggregate these predictions at the level of a process instance by means of flow analysis techniques. The paper specifically develops this idea in the context of predicting the remaining cycle time of ongoing process instances. The proposed approach has been evaluated on four real-life event logs and compared against several baselines. Flow analysis, Predictive Process Monitoring, Process Mining",white box prediction of process performance indicators via flow analysis predictive business process monitoring methods exploit historical process execution logs to provide predictions about running instances of a process which enable process workers and managers to preempt performance issues or compliance violations a number of approaches have been proposed to predict quantitative process performance indicators such as remaining cycle time cost or probability of deadline violation however these approaches adopt a black box approach insofar as they predict a single scalar value without decomposing this prediction into more elementary components in this paper we propose a white box approach to predict performance indicators of running process instances the key idea is to first predict the performance indicator at the level of activities and then to aggregate these predictions at the level of a process instance by means of flow analysis techniques the paper specifically develops this idea in the context of predicting the remaining cycle time of ongoing process instances the proposed approach has been evaluated on four real life event logs and compared against several baselines flow analysis predictive process monitoring process mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
36,0,"Discovery of temporal patterns from process instances Existing work in process mining focuses on the discovery of the underlying process model from their instances. In this paper, we do not assume the existence of a single process model to which all process instances comply, and the goal is to discover a set of frequently occurring temporal patterns. Discovery of temporal patterns can be applied to various application domains to support crucial business decision-making. In this study, we formally defined the temporal pattern discovery problem, and developed and evaluated three different temporal pattern discovery algorithms, namely TP-Graph, TP-Itemset and TP-Sequence. Their relative performances are reported. Process mining, Knowledge discovery, Data mining, Temporal patterns, Association rules, Sequential patterns",discovery of temporal patterns from process instances existing work in process mining focuses on the discovery of the underlying process model from their instances in this paper we do not assume the existence of a single process model to which all process instances comply and the goal is to discover a set of frequently occurring temporal patterns discovery of temporal patterns can be applied to various application domains to support crucial business decision making in this study we formally defined the temporal pattern discovery problem and developed and evaluated three different temporal pattern discovery algorithms namely tp graph tp itemset and tp sequence their relative performances are reported process mining knowledge discovery data mining temporal patterns association rules sequential patterns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
37,0,"Business process mining: An industrial application Contemporary information systems (e.g., WfM, ERP, CRM, SCM, and B2B systems) record business events in so-called event logs. Business process mining takes these logs to discover process, control, data, organizational, and social structures. Although many researchers are developing new and more powerful process mining techniques and software vendors are incorporating these in their software, few of the more advanced process mining techniques have been tested on real-life processes. This paper describes the application of process mining in one of the provincial offices of the Dutch National Public Works Department, responsible for the construction and maintenance of the road and water infrastructure. Using a variety of process mining techniques, we analyzed the processing of invoices sent by the various subcontractors and suppliers from three different perspectives: (1) the process perspective, (2) the organizational perspective, and (3) the case perspective. For this purpose, we used some of the tools developed in the context of the ProM framework. The goal of this paper is to demonstrate the applicability of process mining in general and our algorithms and tools in particular. Process mining, Social network analysis, Workflow management, Business process management, Business process analysis, Data mining, Petri nets",business process mining an industrial application contemporary information systems e g wfm erp crm scm and b2b systems record business events in so called event logs business process mining takes these logs to discover process control data organizational and social structures although many researchers are developing new and more powerful process mining techniques and software vendors are incorporating these in their software few of the more advanced process mining techniques have been tested on real life processes this paper describes the application of process mining in one of the provincial offices of the dutch national public works department responsible for the construction and maintenance of the road and water infrastructure using a variety of process mining techniques we analyzed the processing of invoices sent by the various subcontractors and suppliers from three different perspectives 1 the process perspective 2 the organizational perspective and 3 the case perspective for this purpose we used some of the tools developed in the context of the prom framework the goal of this paper is to demonstrate the applicability of process mining in general and our algorithms and tools in particular process mining social network analysis workflow management business process management business process analysis data mining petri nets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
38,0,"Analysing agricultural users' patterns of behaviour: The case of OPTIRas\texttrademark, a decision support system for starch crop selection Redesigning IT systems for specific user groups encompasses a lot of effort with respect to analysing and understanding user behaviour. The goal of this paper is to provide insights into patterns of behaviour of agricultural users, during the usage of a decision support system called OPTIRas\texttrademark. This system aids agricultural users in their cultivar selection activities. We analyse logs resulting from OPTIRas\texttrademark, and we get insights into user's navigational patterns. We claim that the results of our analysis can be used to support the redesign of decision support systems in order to address specific agricultural users' characteristics. Modelling user behaviour, Agricultural users, Decision support systems, Process mining, Cultivar selection",analysing agricultural users patterns of behaviour the case of optiras texttrademark a decision support system for starch crop selection redesigning it systems for specific user groups encompasses a lot of effort with respect to analysing and understanding user behaviour the goal of this paper is to provide insights into patterns of behaviour of agricultural users during the usage of a decision support system called optiras texttrademark this system aids agricultural users in their cultivar selection activities we analyse logs resulting from optiras texttrademark and we get insights into user s navigational patterns we claim that the results of our analysis can be used to support the redesign of decision support systems in order to address specific agricultural users characteristics modelling user behaviour agricultural users decision support systems process mining cultivar selection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
39,0,"Towards comprehensive support for organizational mining Process mining has emerged as a way to analyze processes based on the event logs of the systems that support them. Today's information systems (e.g., ERP systems) log all kinds of events. Moreover, also embedded systems (e.g., medical equipment, copiers, and other high-tech systems) start producing detailed event logs. The omnipresence of event logs is an important enabler for process mining. The primary goal of process mining is to extract knowledge from these logs and use it for a detailed analysis of reality. Lion's share of the efforts in this domain has been devoted to control-flow discovery. Many algorithms have been proposed to construct a process model based on an analysis of the event sequences observed in the log. As a result, other aspects have been neglected, e.g., the organizational setting and interactions among coworkers. Therefore, we focus on organizational mining. We will present techniques to discover organizational models and social networks and show how these models can assist in improving the underlying processes. To do this, we present new process mining techniques but also use existing techniques in an innovative manner. The approach has been implemented in the context of the ProM framework and has been applied in various case studies. In this paper, we demonstrate the applicability of our techniques by analyzing the logs of a municipality in the Netherlands. Process mining, Social network analysis, Business process management, Workflow management, Data mining, Petri nets",towards comprehensive support for organizational mining process mining has emerged as a way to analyze processes based on the event logs of the systems that support them today s information systems e g erp systems log all kinds of events moreover also embedded systems e g medical equipment copiers and other high tech systems start producing detailed event logs the omnipresence of event logs is an important enabler for process mining the primary goal of process mining is to extract knowledge from these logs and use it for a detailed analysis of reality lion s share of the efforts in this domain has been devoted to control flow discovery many algorithms have been proposed to construct a process model based on an analysis of the event sequences observed in the log as a result other aspects have been neglected e g the organizational setting and interactions among coworkers therefore we focus on organizational mining we will present techniques to discover organizational models and social networks and show how these models can assist in improving the underlying processes to do this we present new process mining techniques but also use existing techniques in an innovative manner the approach has been implemented in the context of the prom framework and has been applied in various case studies in this paper we demonstrate the applicability of our techniques by analyzing the logs of a municipality in the netherlands process mining social network analysis business process management workflow management data mining petri nets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
