,label,n_words_in_Title,n_words_in_Abstract,text,text_clean,Conference Paper,Veado L,Silva PC,Khandelwal S,Sripada SK,Cheiran JF,de M. Rodrigues E,da Silva JP,Kolpondinos MZ,Glinz M,Hof S,Landolt M,Fouché S,Xie T,Bishop J,de Halleux J,Korn O,Hörz T,Maggiorini D,Ripamonti L,Figueira Filho F,Storey MA,Schneider K,Qu W,Wang M,Colteli O,Grandi X,Latorre P,Sánchez JS,Lizán LV,Ros-Bernal F,Martínez-Cadenas C,Álvarez MC,Gasca-Hurtado GP,Guilabert TS,Bernik A,Radošević D,d. Halleux J,Hernández L,Peña A,Rangel N,Torres C,Manrique-Losada B,Jimenez DG,Law FL,Kasirun ZM,Rojas JM,Giorgini P,Raij A,Alqasemi R,Dubey R,LaToza TD,Ben Towne W,van der Hoek A,Reise C,Seliger G,Conger S,Dodero JM,García-Domínguez A,Faghihi U,Brown A,Maldonado-Bouchard S,Sekar B,Sheth S,Palacios MG,Mora A,Arnedo-Moreno J,Matsubara PG,Silva CL,Kheirkhahzadeh AD,Fotaris P,Gondova V,Labaj M,Dubois DJ,Tamburrelli G,Chirila C,Raes R,Roland A,van Eekelen MC,Hagel G,publication_date_2011,publication_date_2012,publication_date_2013,publication_date_2014,publication_date_2015,publication_date_2016
10,0,9,163,"Code Hunt As Platform for Gamification of Cybersecurity Training The nation needs more cybersecurity professionals. Beyond just a general shortage, women, African Americans, and Latino Americans are underrepresented in the field. This not only contributes to the scarcity of qualified cybersecurity professionals, but the absence of diversity leads to a lack of perspective and differing viewpoints. Part of the problem is that cybersecurity suffers from barriers to entry that include expensive training, exclusionary culture, and the need for costly infrastructure. In order for students to start learning about cybersecurity, access to training, infrastructure and subject matter experts is imperative. The existing Code Hunt framework, used to help students master programming, could be a springboard to help reduce the challenges facing students interested in cybersecurity. Code Hunt offers gamification, community supported development, and a cloud infrastructure that provides an on-ramp to immediate learning. Leveraging Code Hunt's structured gaming model can addresses these weaknesses and makes cybersecurity training more accessible to those without the means or inclination to participate in more traditional cybersecurity competitions. Cybersecurity, Education, Gamification, Software Testing",code hunt as platform for gamification of cybersecurity training the nation needs more cybersecurity professionals beyond just a general shortage women african americans and latino americans are underrepresented in the field this not only contributes to the scarcity of qualified cybersecurity professionals but the absence of diversity leads to a lack of perspective and differing viewpoints part of the problem is that cybersecurity suffers from barriers to entry that include expensive training exclusionary culture and the need for costly infrastructure in order for students to start learning about cybersecurity access to training infrastructure and subject matter experts is imperative the existing code hunt framework used to help students master programming could be a springboard to help reduce the challenges facing students interested in cybersecurity code hunt offers gamification community supported development and a cloud infrastructure that provides an on ramp to immediate learning leveraging code hunt s structured gaming model can addresses these weaknesses and makes cybersecurity training more accessible to those without the means or inclination to participate in more traditional cybersecurity competitions cybersecurity education gamification software testing,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
11,0,13,241,"Gamifying Software Security Education and Training via Secure Coding Duels in Code Hunt Sophistication and flexibility of software development make it easy to leave security vulnerabilities in software applications for attackers. It is critical to educate and train software engineers to avoid introducing vulnerabilities in software applications in the first place such as adopting secure coding mechanisms and conducting security testing. A number of websites provide training grounds to train people's hacking skills, which are highly related to security testing skills, and train people's secure coding skills. However, there exists no interactive gaming platform for instilling gaming aspects into the education and training of secure coding. To address this issue, we propose to construct secure coding duels in Code Hunt, a high-impact serious gaming platform released by Microsoft Research. In Code Hunt, a coding duel consists of two code segments: a secret code segment and a player-visible code segment. To solve a coding duel, a player iteratively modifies the player-visible code segment to match the functional behaviors of the secret code segment. During the duel-solving process, the player is given clues as a set of automatically generated test cases to characterize sample functional behaviors of the secret code segment. The game aspect in Code Hunt is to recognize a pattern from the test cases, and to re-engineer the player-visible code segment to exhibit the expected behaviors. Secure coding duels proposed in this work are coding duels that are carefully designed to train players' secure coding skills, such as sufficient input validation and access control. []",gamifying software security education and training via secure coding duels in code hunt sophistication and flexibility of software development make it easy to leave security vulnerabilities in software applications for attackers it is critical to educate and train software engineers to avoid introducing vulnerabilities in software applications in the first place such as adopting secure coding mechanisms and conducting security testing a number of websites provide training grounds to train people s hacking skills which are highly related to security testing skills and train people s secure coding skills however there exists no interactive gaming platform for instilling gaming aspects into the education and training of secure coding to address this issue we propose to construct secure coding duels in code hunt a high impact serious gaming platform released by microsoft research in code hunt a coding duel consists of two code segments a secret code segment and a player visible code segment to solve a coding duel a player iteratively modifies the player visible code segment to match the functional behaviors of the secret code segment during the duel solving process the player is given clues as a set of automatically generated test cases to characterize sample functional behaviors of the secret code segment the game aspect in code hunt is to recognize a pattern from the test cases and to re engineer the player visible code segment to exhibit the expected behaviors secure coding duels proposed in this work are coding duels that are carefully designed to train players secure coding skills such as sufficient input validation and access control,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
12,0,11,181,"Code Hunt: Gamifying Teaching and Learning of Computer Science at Scale Code Hunt (http://www.codehunt.com/) is an educational coding game (that runs in a browser) for teaching and learning computer science at scale. The game consists of a series of worlds and levels, which get increasingly challenging. In each level, the player has to discover a secret code fragment and write code for it. The game has sounds and a leaderboard to keep the player engaged. Code Hunt targets teachers and students from introductory to advanced programming or software engineering courses. In addition, Code Hunt can be used by seasoned developers to hone their programming skills or by companies to evaluate job candidates. At the core of the game experience is an automated program analysis and grading engine based on dynamic symbolic execution. The engine detects any behavioral differences between the player's code and the secret code fragment. The game works in any modern browser, and currently supports C# or Java programs. Code Hunt is a dramatic evolution of our earlier Pex4Fun web platform, from which we have gathered considerable experience (including over 1.4 million programs submitted by users). serious gaming",code hunt gamifying teaching and learning of computer science at scale code hunt http www codehunt com is an educational coding game that runs in a browser for teaching and learning computer science at scale the game consists of a series of worlds and levels which get increasingly challenging in each level the player has to discover a secret code fragment and write code for it the game has sounds and a leaderboard to keep the player engaged code hunt targets teachers and students from introductory to advanced programming or software engineering courses in addition code hunt can be used by seasoned developers to hone their programming skills or by companies to evaluate job candidates at the core of the game experience is an automated program analysis and grading engine based on dynamic symbolic execution the engine detects any behavioral differences between the player s code and the secret code fragment the game works in any modern browser and currently supports c or java programs code hunt is a dramatic evolution of our earlier pex4fun web platform from which we have gathered considerable experience including over 1 4 million programs submitted by users serious gaming,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
13,0,13,147,"Context-aware Assistive Systems at the Workplace: Analyzing the Effects of Projection and Gamification Context-aware assistive systems (CAAS) have become ubiquitous in cars or smartphones but not in industrial work contexts: while there are systems controlling work results, context-specific assistance during the processes is hardly offered. As a result production workers still have to rely on their skills and expertise. While un-impaired workers may cope well with this situation, elderly or impaired persons in production environments need context-sensitive assistance. The contribution of the research presented here is three-fold: (1) We provide a framework for context-aware assistive systems in production environments. These systems are based on motion recognition and use projection and elements from game design (gamification) to augment work. (2) Based on this framework we describe a prototype with respect to both the physical and the software implementation. (3) We present the results of a study with impaired workers and quantifying the effects of the augmentations on work speed and quality. assistive technology, augmented reality, computer-assisted instruction, gamification, human machine interaction",context aware assistive systems at the workplace analyzing the effects of projection and gamification context aware assistive systems caas have become ubiquitous in cars or smartphones but not in industrial work contexts while there are systems controlling work results context specific assistance during the processes is hardly offered as a result production workers still have to rely on their skills and expertise while un impaired workers may cope well with this situation elderly or impaired persons in production environments need context sensitive assistance the contribution of the research presented here is three fold 1 we provide a framework for context aware assistive systems in production environments these systems are based on motion recognition and use projection and elements from game design gamification to augment work 2 based on this framework we describe a prototype with respect to both the physical and the software implementation 3 we present the results of a study with impaired workers and quantifying the effects of the augmentations on work speed and quality assistive technology augmented reality computer assisted instruction gamification human machine interaction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
14,0,13,82,"Creating Software Engineering Student Interaction Profiles for Discovering Gamification Approaches to Improve Collaboration Benefits of collaborative learning are established and gamification methods have been used to motivate students towards achieving course goals in educational settings. However, different users prefer different game elements and rewarding approaches. We present an evidence-based method and a case study where interaction analysis and k-means clustering is used to create gamification preference profiles. These profiles can be used with an agent-based simulation to evaluate how computer supported collaboration system users react to the gamification elements and how the collaboration dynamics change. collaborative learning, gamification, interaction analysis, k-means clustering, profiling",creating software engineering student interaction profiles for discovering gamification approaches to improve collaboration benefits of collaborative learning are established and gamification methods have been used to motivate students towards achieving course goals in educational settings however different users prefer different game elements and rewarding approaches we present an evidence based method and a case study where interaction analysis and k means clustering is used to create gamification preference profiles these profiles can be used with an agent based simulation to evaluate how computer supported collaboration system users react to the gamification elements and how the collaboration dynamics change collaborative learning gamification interaction analysis k means clustering profiling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
15,0,14,126,"Mutual Assessment in the Social Programmer Ecosystem: An Empirical Investigation of Developer Profile Aggregators The multitude of social media channels that programmers can use to participate in software development has given rise to online developer profiles that aggregate activity across many services. Studying members of such developer profile aggregators, we found an ecosystem that revolves around the social programmer. Developers are assessing each other to evaluate whether other developers are interesting, worth following, or worth collaborating with. They are self-conscious about being assessed, and thus manage their public images. They value passion for software development, new technologies, and learning. Some recruiters participate in the ecosystem and use it to find candidates for hiring; other recruiters struggle with the interpretation of signals and issues of trust. This mutual assessment is changing how software engineers collaborate and how they advance their skills. gamification, motivation, reputation, social code sharing, social media, software development, software engineering, virtual communities",mutual assessment in the social programmer ecosystem an empirical investigation of developer profile aggregators the multitude of social media channels that programmers can use to participate in software development has given rise to online developer profiles that aggregate activity across many services studying members of such developer profile aggregators we found an ecosystem that revolves around the social programmer developers are assessing each other to evaluate whether other developers are interesting worth following or worth collaborating with they are self conscious about being assessed and thus manage their public images they value passion for software development new technologies and learning some recruiters participate in the ecosystem and use it to find candidates for hiring other recruiters struggle with the interpretation of signals and issues of trust this mutual assessment is changing how software engineers collaborate and how they advance their skills gamification motivation reputation social code sharing social media software development software engineering virtual communities,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
16,0,7,64,"Research on teaching gamification of software engineering Online Games are bringing obvious impact on college teaching. On the other hand,games and professional teaching can be organically combined in the college training of Software engineering. In this article, the gamification of personnel training objectives, course-teaching and platform of software engineering is described. It is explored the practical path to achieve the training objectives of software engineering for non-governmental universities of China. computer aided instruction, computer games, computer science education, educational courses, educational institutions, software engineering, teaching, teaching gamification, software engineering, online games, college teaching, professional teaching, college training, personnel training objective, course-teaching, nongovernmental university, Educational institutions, Games, Psychology, Computers, Software, Databases, Three-dimensional displays, Teaching gamification, software engineering",research on teaching gamification of software engineering online games are bringing obvious impact on college teaching on the other hand games and professional teaching can be organically combined in the college training of software engineering in this article the gamification of personnel training objectives course teaching and platform of software engineering is described it is explored the practical path to achieve the training objectives of software engineering for non governmental universities of china computer aided instruction computer games computer science education educational courses educational institutions software engineering teaching teaching gamification software engineering online games college teaching professional teaching college training personnel training objective course teaching nongovernmental university educational institutions games psychology computers software databases three dimensional displays teaching gamification software engineering,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
17,0,17,227,"Designing serious games for learning support in medicine studies: A specific method to elicit and formalize requirements In Spain, the new Medicine degrees of the European Higher Education Area (EHEA) have incorporated Information Technologies (IT) subjects to develop horizontal competences in their curriculum. Medicine Studies are costly for Higher Education (HE) institutions and, then, every cost-effective educational innovation is welcomed. There are different general approaches for designing and developing serious games in general, but specific target disciplines as Medicine (educational and professional training), lack of tailor-made methodologies, even in eliciting requirements under the Requirements Engineering (RE) framework, as a subfield of Software Engineering. In medical higher education, the main objective of using games is to engage learners in complex problem spaces that replicate real world situations, as it happens in hospital emergencies, surgery operations and so on, without the constraints and risks of the day to day practice (patient injuries, health complications and death). Therefore, the development of serious HE games is a complex, time consuming and costly process, especially for learning medical skills. In this Work in Progress, we address the problem of lacking suitable methodologies in the design and development processes of educational serious games for HE medical environments. Our proposal is a semi-formal and simple method to elicit and formalize the specific teaching needs identified in subjects or practices of Medicine degrees, in order to design and develop serious games based on sound educational principles and theories and on RE rules. biomedical education, computer based training, educational institutions, further education, medical computing, serious games (computing), software engineering, learning support, medicine studies, European higher education area, EHEA, information technologies, horizontal competences, higher education institutions, educational training, professional training, requirements engineering framework, RE framework, software engineering, medical higher education, hospital emergencies, surgery operations, serious HE games, medical skill learning, educational serious games, HE medical environments, Games, Education, Computational modeling, Software engineering, Proposals, Media, Computer languages, serious games as educational tools, edutainment, gamification, learning needs in medicine studies, requirements analysis methods, software technical requirements, video games design and software development methodologies",designing serious games for learning support in medicine studies a specific method to elicit and formalize requirements in spain the new medicine degrees of the european higher education area ehea have incorporated information technologies it subjects to develop horizontal competences in their curriculum medicine studies are costly for higher education he institutions and then every cost effective educational innovation is welcomed there are different general approaches for designing and developing serious games in general but specific target disciplines as medicine educational and professional training lack of tailor made methodologies even in eliciting requirements under the requirements engineering re framework as a subfield of software engineering in medical higher education the main objective of using games is to engage learners in complex problem spaces that replicate real world situations as it happens in hospital emergencies surgery operations and so on without the constraints and risks of the day to day practice patient injuries health complications and death therefore the development of serious he games is a complex time consuming and costly process especially for learning medical skills in this work in progress we address the problem of lacking suitable methodologies in the design and development processes of educational serious games for he medical environments our proposal is a semi formal and simple method to elicit and formalize the specific teaching needs identified in subjects or practices of medicine degrees in order to design and develop serious games based on sound educational principles and theories and on re rules biomedical education computer based training educational institutions further education medical computing serious games computing software engineering learning support medicine studies european higher education area ehea information technologies horizontal competences higher education institutions educational training professional training requirements engineering framework re framework software engineering medical higher education hospital emergencies surgery operations serious he games medical skill learning educational serious games he medical environments games education computational modeling software engineering proposals media computer languages serious games as educational tools edutainment gamification learning needs in medicine studies requirements analysis methods software technical requirements video games design and software development methodologies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
18,0,17,134,"Design of a pedagogic instrument for teaching software process improvement: Teaching instrument for university and business environments Software development organizations focus their efforts and invest resources on improving their processes and motivating their teams. The goal of this initiative is to develop high quality software products; however, some difficulties related to the learning process can be found in the dynamics interactions of the professional teams within the organization. A potential cause for these difficulties can be attributed to the use and implementation of teaching methodologies with lower levels of team member motivation. Gamification offers a possible solution for these deficiencies providing more thought-provoking environments for the learning experience. In this paper we propose a teaching instrument based on the principles of gamification to achieve a required level of motivation in teams involved in process improvement. Thus, motivation makes possible a successful implementation of the continuous improvement cycle in software development organizations. computer science education, software process improvement, teaching, pedagogic instrument, software process improvement teaching, teaching instrument, business environments, university environments, gamification principles, continuous improvement cycle, software development organizations, Instruments, Software, Silicon compounds, Education, Media, Organizations, Palabras Clave, Mejora de procesos software, Gamificación, Inyección y eliminación de defectos, PSP TSP",design of a pedagogic instrument for teaching software process improvement teaching instrument for university and business environments software development organizations focus their efforts and invest resources on improving their processes and motivating their teams the goal of this initiative is to develop high quality software products however some difficulties related to the learning process can be found in the dynamics interactions of the professional teams within the organization a potential cause for these difficulties can be attributed to the use and implementation of teaching methodologies with lower levels of team member motivation gamification offers a possible solution for these deficiencies providing more thought provoking environments for the learning experience in this paper we propose a teaching instrument based on the principles of gamification to achieve a required level of motivation in teams involved in process improvement thus motivation makes possible a successful implementation of the continuous improvement cycle in software development organizations computer science education software process improvement teaching pedagogic instrument software process improvement teaching teaching instrument business environments university environments gamification principles continuous improvement cycle software development organizations instruments software silicon compounds education media organizations palabras clave mejora de procesos software gamificaci n inyecci n y eliminaci n de defectos psp tsp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
19,0,6,177,"Introducing gamification into e-learning university courses Research on educational e-courses that contain only a series of motivating elements of computer games but do not include playing computer games has intensified since 2010 [1] [6]. This field of research is called gamification and represents the use of game elements (mechanics, dynamics and aesthetics) in a field (education, marketing etc.) that is not a computer game. A review of literature related to the field of teaching with online courses in information technology (e.g. programming, software engineering) shows that the topic of gamification has so far been inadequately explored, with the lack of theoretical and empirical research that would involve gamification methodology. Previous studies have shown that gamification can have a positive impact on the pedagogical and psychological aspects of e-learning. In this paper empirical research is presented regarding the use of gamification in online teaching of programming. A gamified e-course was designed for the lectures in programming, and a possible positive effect was examined on the usage of learning materials in an experimental group of students who will use a gamified e-course (online system). computer aided instruction, computer games, computer science education, educational courses, programming, teaching, student experimental group, learning materials, gamified e-course, online programming teaching, psychological aspects, pedagogical aspects, information technology, online course teaching, game elements, computer games, educational e-courses, e-learning university courses, gamification, Games, Computers, Electronic learning, Programming profession, Learning systems",introducing gamification into e learning university courses research on educational e courses that contain only a series of motivating elements of computer games but do not include playing computer games has intensified since 2010 1 6 this field of research is called gamification and represents the use of game elements mechanics dynamics and aesthetics in a field education marketing etc that is not a computer game a review of literature related to the field of teaching with online courses in information technology e g programming software engineering shows that the topic of gamification has so far been inadequately explored with the lack of theoretical and empirical research that would involve gamification methodology previous studies have shown that gamification can have a positive impact on the pedagogical and psychological aspects of e learning in this paper empirical research is presented regarding the use of gamification in online teaching of programming a gamified e course was designed for the lectures in programming and a possible positive effect was examined on the usage of learning materials in an experimental group of students who will use a gamified e course online system computer aided instruction computer games computer science education educational courses programming teaching student experimental group learning materials gamified e course online programming teaching psychological aspects pedagogical aspects information technology online course teaching game elements computer games educational e courses e learning university courses gamification games computers electronic learning programming profession learning systems,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,7,125,"Crowdsourcing Code and Process via Code Hunt Crowd sourcing programming relies on active participation. One way to get such participation is through an engaging game. Code Hunt (https://www.codehunt.com/) from Microsoft Research is a web-based serious gaming platform with the potential to be leveraged as a crowd sourcing system. In Code Hunt, players create programs by re-engineering against a changing set of test cases. The game has been played by over 100,000 players in world-wide contests, and to practice coding skills. The vast collected data of code modified by players and the process taken to succeed could be used by others for software construction, teaching, or learning. In this position paper, we discuss these existing crowd sourcing activities in Code Hunt and a future game type for crowd sourcing. software engineering, crowdsourcing code, code hunt process, crowd sourcing programming, microsoft research, gaming platform, crowd sourcing system, coding skills, software construction, software teaching, software learning, software engineering, Crowdsourcing, Games, Encoding, Software engineering, Measurement, Programming, User interfaces, crowdsourcing, programming contests, educational gamification, educational software engineering",crowdsourcing code and process via code hunt crowd sourcing programming relies on active participation one way to get such participation is through an engaging game code hunt https www codehunt com from microsoft research is a web based serious gaming platform with the potential to be leveraged as a crowd sourcing system in code hunt players create programs by re engineering against a changing set of test cases the game has been played by over 100 000 players in world wide contests and to practice coding skills the vast collected data of code modified by players and the process taken to succeed could be used by others for software construction teaching or learning in this position paper we discuss these existing crowd sourcing activities in code hunt and a future game type for crowd sourcing software engineering crowdsourcing code code hunt process crowd sourcing programming microsoft research gaming platform crowd sourcing system coding skills software construction software teaching software learning software engineering crowdsourcing games encoding software engineering measurement programming user interfaces crowdsourcing programming contests educational gamification educational software engineering,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
21,0,8,109,"Application of gamification elements in software engineering teamwork Nowadays, gamification elements have been applied beyond of traditional games that we know, an example is their application in academic area in software engineering, where them have been supported the students' learning and the accomplishment of activities in projects. In this context, gamification elements have been applied in very few investigation studies to improve the integration of team work members. Thus, is important to identify which is the impact of the gamification elements in teamwork. This study presents a comparison between applications of gamification elements in context of education, business, and development; with the aim to identify factors to keep in mind at the moment of apply gamification elements. computer aided instruction, computer science education, serious games (computing), software engineering, gamification elements, software engineering teamwork, student learning, student activity accomplishment, team work members, Software, Software engineering, Teamwork, Silicon compounds, Games, Education, Business, gamification, gamification elements, work teams, teamwork, software engineering",application of gamification elements in software engineering teamwork nowadays gamification elements have been applied beyond of traditional games that we know an example is their application in academic area in software engineering where them have been supported the students learning and the accomplishment of activities in projects in this context gamification elements have been applied in very few investigation studies to improve the integration of team work members thus is important to identify which is the impact of the gamification elements in teamwork this study presents a comparison between applications of gamification elements in context of education business and development with the aim to identify factors to keep in mind at the moment of apply gamification elements computer aided instruction computer science education serious games computing software engineering gamification elements software engineering teamwork student learning student activity accomplishment team work members software software engineering teamwork silicon compounds games education business gamification gamification elements work teams teamwork software engineering,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,8,153,"Method of pedagogic instruments design for software engineering Software quality is a critical aspect in the development process of products for several economic sectors (ie. industry, services, agricultural, etc.). CMMI, ISO standards, Personal Software Process (PSP), and Team Software Process (TSP) are examples of approaches for improving software quality. Teaching such approaches is a challenge because of the amount of concepts, practices, and statistics required for their adoption, generating problems related with low motivation and poor performance in students or professionals in training. In the literature several approaches for solving these problems are presented, some of them incorporating active learning strategies like case method, simulation, and gamification. In this paper we propose a method for facilitating the design of teaching strategies based on gamification principles, looking for increasing the student motivation in their learning process. As a way to evaluate the proposed method, a pilot study case for teaching subjects related to software design in the context of PSP is presented. computer science education, human factors, software quality, teaching, pedagogic instrument design, software quality, motivation, active learning strategies, teaching strategies, gamification principles, software design, PSP, software engineering education, Instruments, Education, Software engineering, Software quality, Software design, ISO, software engineering education, gamification, PSP",method of pedagogic instruments design for software engineering software quality is a critical aspect in the development process of products for several economic sectors ie industry services agricultural etc cmmi iso standards personal software process psp and team software process tsp are examples of approaches for improving software quality teaching such approaches is a challenge because of the amount of concepts practices and statistics required for their adoption generating problems related with low motivation and poor performance in students or professionals in training in the literature several approaches for solving these problems are presented some of them incorporating active learning strategies like case method simulation and gamification in this paper we propose a method for facilitating the design of teaching strategies based on gamification principles looking for increasing the student motivation in their learning process as a way to evaluate the proposed method a pilot study case for teaching subjects related to software design in the context of psp is presented computer science education human factors software quality teaching pedagogic instrument design software quality motivation active learning strategies teaching strategies gamification principles software design psp software engineering education instruments education software engineering software quality software design iso software engineering education gamification psp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
23,0,14,173,"Towards the Effective Software Development of an eLearning Platform Featuring Learning Analytics and Gamification This paper presents a first step into the construction of an innovative web-based eLearning platform featuring Learning Analytics and Gamification called ICTFLAG. The main goal and key decision at this initial stage of the platform development is the search and selection processes of the most suitable software development framework to guide and support the effective construction of the platform. Despite the availability of many architecture and application frameworks forcreating web-based systems in the market, only a few are potentially suitable for the specific goals of our eLearning platform. In this paper, we first review existing frameworks in terms of pros and cons considering the characteristics of the project. Then, the search's outcomes go into a selection methodology whose results are presented and discussed, leading us to make a final decision on the software framework that will eventually support an effective development of the ICT-FLAG platform. The research reported in this paper is currently undertaken within the project ""Enhancing ICT education through Formative assessment, Learning Analytics and Gamification"" (ICT-FLAG) funded by the Spanish Government. computer aided instruction, computer games, Internet, software engineering, learning analytics, gamification, innovative Web-based eLearning platform, software development framework, Web-based systems, ICT-FLAG platform, ICT education, formative assessment, Java, Prototypes, Software, Electronic learning, Containers, Servers, eLearning platform, software development framework, web technologies, JavaEE, Spring, OSGi",towards the effective software development of an elearning platform featuring learning analytics and gamification this paper presents a first step into the construction of an innovative web based elearning platform featuring learning analytics and gamification called ictflag the main goal and key decision at this initial stage of the platform development is the search and selection processes of the most suitable software development framework to guide and support the effective construction of the platform despite the availability of many architecture and application frameworks forcreating web based systems in the market only a few are potentially suitable for the specific goals of our elearning platform in this paper we first review existing frameworks in terms of pros and cons considering the characteristics of the project then the search s outcomes go into a selection methodology whose results are presented and discussed leading us to make a final decision on the software framework that will eventually support an effective development of the ict flag platform the research reported in this paper is currently undertaken within the project enhancing ict education through formative assessment learning analytics and gamification ict flag funded by the spanish government computer aided instruction computer games internet software engineering learning analytics gamification innovative web based elearning platform software development framework web based systems ict flag platform ict education formative assessment java prototypes software electronic learning containers servers elearning platform software development framework web technologies javaee spring osgi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
