,label,text,text_clean,Li H,Sjöstrom J,Palomba F,Scaffidi C,Inoue K,Ariyakul Y,Nakamoto T,Gao X,Deng RH,Tarwani S,Luo D,Zhou J,Gupta A,De Lucia A,Black AP,Li S,Nardes M,Mangiacavalli M,Mezini M,Tishelman C,Freiherr J,Kitamura Y,Kraus AA,Guignard C,Martin N,Ma W,Trinh YM,Marr S,Monares A,Zanutto A,Altbäcker V,Amasaki S,Kianzad MR,Hati KM,Bertino E,Li J,Valle P,Randall D,Görg C,Fernando ON,Nii H,Fields J,Toome M,Baragli P,Xu S,Xie L,Elbaum S,Van Boxstael S,Hynes S,Shengdong Zhao,van Emden E,Pinto JM,Nagy C,Gordillo JL,Benjathanachat K,Kamarudin K,Campagna S,Guéguen N,Niimi A,Jamroz P,Garrido A,Berreby S,Inai Y,Iwanaga M,Craig PO,Herold S,James NC,Soltanifar B,Wilson KM,Cheaha D,Miyasato T,Bodnar A,Chen HH,Case TI,Zhang R,Le V,Blignaut P,Kapella M,Cantamesse M,Landgraf R,Okunlola MA,Yan-Ying L,Amorim L,Ribeiro M,Coulon F,Chua D,Le WL,Nguyen TT,Rybárová R,Ajoux P,Sun H,Guéhéneuc YG,Stoller M,Hense H,Porter K,Mattozo CA,Zampetti F,Hettish M,Viitamaa T,Haapalinna A,Rompaey BV,Lanata A,Salay E,Babi ć D,Mongiovi M,Chávez A,DeVoe SE,Claeson AS,Adinkrah M,Ørbæk P,Cavanagh B,Kara İ,Hagar J,Elvevoll EO,Annur S,Vogt R,Nelson EC,Tarczynski A,Grach C,Techapalokul P,Rosen DE,Nazaradeh D,Chen TH,Olague G,Utsumiya K,Junker M,Kührová P,Ristenpart T,Fett D,Ahmad M,Gholizadeh H,Yahyavi ES,Dias B,Nourbakhsh I,Trabanino RJ,Charumporn B,Codabux Z,Gueheneuc YG,Gopinath R,Staa A,Rahman F,publication_date_2005,publication_date_2017 
477,0,"Identifying refactoring sequences for improving software maintainability Refactoring is a well-known technique that preserves software behaviors and improves its bad structures or bad smells. In most cases, more than one bad smell is found in a program. Consequently, developers frequently apply refactorings more than once. Applying appropriate refactoring sequences, an ordered list of refactorings, developers can remove bad smells as well as reduce improvement time and produce highly maintainable software. According to our 2011 survey, developers consider four main criteria to select an optimal refactoring sequence: 1) the number of removed bad smells, 2) maintainability, 3) the size of refactoring sequence and 4) the number of modified program elements. A refactoring sequence that satisfies these four criteria produces code without bad smells, with higher maintainability, using the least improvement effort and time, and providing more traceability. Some existing works suggest a list of refactorings without ordering, and others suggest refactoring sequences. However, these works do not consider the four criteria discussed earlier. Therefore, our research proposes an approach to identify an optimal refactoring sequence that meets these criteria. In addition, it is expected that the findings will reduce maintenance time and cost, increase maintainability and enhance software quality. software maintenance, software quality, refactoring sequence identification, software maintainability, software behaviors, bad structures, bad smells, refactoring sequence size, modified program elements, software quality, Refactoring sequence, bad smell, maintainability and software maintenance",identifying refactoring sequences for improving software maintainability refactoring is a well known technique that preserves software behaviors and improves its bad structures or bad smells in most cases more than one bad smell is found in a program consequently developers frequently apply refactorings more than once applying appropriate refactoring sequences an ordered list of refactorings developers can remove bad smells as well as reduce improvement time and produce highly maintainable software according to our 2011 survey developers consider four main criteria to select an optimal refactoring sequence 1 the number of removed bad smells 2 maintainability 3 the size of refactoring sequence and 4 the number of modified program elements a refactoring sequence that satisfies these four criteria produces code without bad smells with higher maintainability using the least improvement effort and time and providing more traceability some existing works suggest a list of refactorings without ordering and others suggest refactoring sequences however these works do not consider the four criteria discussed earlier therefore our research proposes an approach to identify an optimal refactoring sequence that meets these criteria in addition it is expected that the findings will reduce maintenance time and cost increase maintainability and enhance software quality software maintenance software quality refactoring sequence identification software maintainability software behaviors bad structures bad smells refactoring sequence size modified program elements software quality refactoring sequence bad smell maintainability and software maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
478,0,"A novel composting process for plant wastes in Taiwan military barracks Military barracks throughout Taiwan produce large quantities of organic wastes from gardening, such as leaves, grass and flowers. By manipulating and observing the related parameters of the windrow composting process, the study seeks to find an optimum treatment method for plant wastes. Mature compost was used in small amounts as a fermenting source for each experimental sample. Results show that unpleasant smells that other composting methods produce is significantly decreased with effective control of relationships between temperature, saturation and turnover frequency. Furthermore, the time required to complete composting is shortened to 2--3 months. The fertility of the products depends on the original compost materials and the composting method. Through windrow composting, composted matter can reach a fertility level between that of soil and manure. Additionally, this process greatly reduces waste management costs because it utilizes the barrack's undeveloped area. Experiments in the barracks show that advantages of windrow composting include low facility investment, high environmental-friendliness, easy operation and low failure rate. Thus, it is particularly suitable for military barracks, institutions or schools with large open areas, highly green environments and plenty of labor. Plant waste, Military barrack, Windrow composting, Incubation, Germination",a novel composting process for plant wastes in taiwan military barracks military barracks throughout taiwan produce large quantities of organic wastes from gardening such as leaves grass and flowers by manipulating and observing the related parameters of the windrow composting process the study seeks to find an optimum treatment method for plant wastes mature compost was used in small amounts as a fermenting source for each experimental sample results show that unpleasant smells that other composting methods produce is significantly decreased with effective control of relationships between temperature saturation and turnover frequency furthermore the time required to complete composting is shortened to 2 3 months the fertility of the products depends on the original compost materials and the composting method through windrow composting composted matter can reach a fertility level between that of soil and manure additionally this process greatly reduces waste management costs because it utilizes the barrack s undeveloped area experiments in the barracks show that advantages of windrow composting include low facility investment high environmental friendliness easy operation and low failure rate thus it is particularly suitable for military barracks institutions or schools with large open areas highly green environments and plenty of labor plant waste military barrack windrow composting incubation germination,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
479,0,"Scented Pebbles: Interactive Ambient Experience with Smell and Lighting Scented Pebbles is a collection of interactive lighting objects to create multisensory ambience of light and smell. When it senses people's movement and touch, the networked objects will generate dynamic ambience. The pebbles emit smells and control the lighting conditions to create your unique ambience such as Hawaiian Sunset or Japanese Onsen. Experience the orchestra of smell and light play and let your mind run free. The paper presented interactive approach to evoke sensorial imagination through multisensory interactions including olfactory sense. mental imagery, multisensory interactions, sensory ambient environment",scented pebbles interactive ambient experience with smell and lighting scented pebbles is a collection of interactive lighting objects to create multisensory ambience of light and smell when it senses people s movement and touch the networked objects will generate dynamic ambience the pebbles emit smells and control the lighting conditions to create your unique ambience such as hawaiian sunset or japanese onsen experience the orchestra of smell and light play and let your mind run free the paper presented interactive approach to evoke sensorial imagination through multisensory interactions including olfactory sense mental imagery multisensory interactions sensory ambient environment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
480,0,"Feminine to smell but masculine to touch? Multisensory congruence and its effect on the aesthetic experience We draw upon literature examining cross-modal sensory interactions and congruence to explore the impact of smell on touch. In line with our predictions, two experiments show that smell can impact touch in meaningful ways. Specifically, we show that multisensory semantic congruence between smell and touch properties of a stimulus enhances haptic perception and product evaluation. We explore this relationship in the context of two properties of touch, namely texture and temperature, and demonstrate that both smell and touch can have semantic associations, which can affect haptic perception and product evaluation depending on whether they match or not. In study 1, we focus on the semantic association of smell and touch (texture) with gender and in study 2 with temperature. Our results extend prior work on smell and touch within consumer behavior, and further contribute to emerging literature on multisensory interactions. Sensory aesthetics, Sensory perception, Semantic congruence, Smell, Touch",feminine to smell but masculine to touch multisensory congruence and its effect on the aesthetic experience we draw upon literature examining cross modal sensory interactions and congruence to explore the impact of smell on touch in line with our predictions two experiments show that smell can impact touch in meaningful ways specifically we show that multisensory semantic congruence between smell and touch properties of a stimulus enhances haptic perception and product evaluation we explore this relationship in the context of two properties of touch namely texture and temperature and demonstrate that both smell and touch can have semantic associations which can affect haptic perception and product evaluation depending on whether they match or not in study 1 we focus on the semantic association of smell and touch texture with gender and in study 2 with temperature our results extend prior work on smell and touch within consumer behavior and further contribute to emerging literature on multisensory interactions sensory aesthetics sensory perception semantic congruence smell touch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
481,0,"Perceived physical risk and risk-reducing strategies in the consumption of raw vegetable salads in restaurants The importance of eating away from home has revealed the need to understand consumer perception with respect to the physical risks in this context. When a consumer perceives risks, he/she uses different strategies to minimize them. This study aimed to identify consumer perception concerning the physical risks of consuming raw vegetable salads in full-service restaurants, as also the frequency of using physical risk-reducing strategies, examining the influence of socio-demographic variables and social desirability. The survey instrument consisted of 5 items to measure risk perception, 17 items regarding the risk-reducing strategies, socio-demographic questions and the social desirability scale. A total of 359 consumers were interviewed in the city of Campinas, Brazil. An exploratory factor analysis was carried out to group the risk-reducing strategies using the software PASW Statistics, 18.0. A moderate level of physical risk (mean$\pm$standard deviation=24.2$\pm$13.2, on a response scale that could vary between 1 and 49) was perceived by consumers. Three physical risk-reducing strategies presented significant positive correlation (p<0.05) with social desirability, and were excluded from the other statistical analyses. The fourteen physical risk-reducing strategies were categorized in four factors: ``restaurant quality and previous bad experience'', ``information from the waiter, the media, and the price'', ``workers and restaurant smell'' and ``word of mouth and full, already known restaurant''. ``Restaurant quality and previous bad experience'' was the factor significantly (p<0.05) more used by the consumers in the reduction of physical risks, whereas ``information from the waiter, the media, and the price'' was the least used. Differences (p<0.05) in the frequencies of using the strategies contained in the factors were identified with respect to the socio-demographic variables. Those individuals who perceived a greater level of physical risk in the context surveyed used all the factors related to the strategies with greater frequency, to reduce the risk. The results could provide important information for public and private programs. Consumer, Foodservice, Relievers, Risk, Social desirability, Safety",perceived physical risk and risk reducing strategies in the consumption of raw vegetable salads in restaurants the importance of eating away from home has revealed the need to understand consumer perception with respect to the physical risks in this context when a consumer perceives risks he she uses different strategies to minimize them this study aimed to identify consumer perception concerning the physical risks of consuming raw vegetable salads in full service restaurants as also the frequency of using physical risk reducing strategies examining the influence of socio demographic variables and social desirability the survey instrument consisted of 5 items to measure risk perception 17 items regarding the risk reducing strategies socio demographic questions and the social desirability scale a total of 359 consumers were interviewed in the city of campinas brazil an exploratory factor analysis was carried out to group the risk reducing strategies using the software pasw statistics 18 0 a moderate level of physical risk mean pm standard deviation 24 2 pm 13 2 on a response scale that could vary between 1 and 49 was perceived by consumers three physical risk reducing strategies presented significant positive correlation p 0 05 with social desirability and were excluded from the other statistical analyses the fourteen physical risk reducing strategies were categorized in four factors restaurant quality and previous bad experience information from the waiter the media and the price workers and restaurant smell and word of mouth and full already known restaurant restaurant quality and previous bad experience was the factor significantly p 0 05 more used by the consumers in the reduction of physical risks whereas information from the waiter the media and the price was the least used differences p 0 05 in the frequencies of using the strategies contained in the factors were identified with respect to the socio demographic variables those individuals who perceived a greater level of physical risk in the context surveyed used all the factors related to the strategies with greater frequency to reduce the risk the results could provide important information for public and private programs consumer foodservice relievers risk social desirability safety,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
482,0,"A Real-Time Video Abstraction Technique for AR Content Synthesis on Android Platform In this paper, we offer an efficient real-time video abstraction technique that enables interaction with the real-world environment using a smart device for combining augmented reality (AR) and virtual content. The conventional video abstraction technique is inappropriate for the real-time processing of AR content. Therefore, real-time video abstraction through the GPU approach is necessary to minimize the CPU processing of AR content. The methods other than the abstraction technique using the Open GL-ES shader have constraints regarding hardware and the dependency of AR content data. Consequently, this paper proposes a real-time video abstraction technique using the Open GL-ES shader. The proposed real-time video abstraction technique is a method for minimizing the disharmony between virtual and real-world content occurring on AR performing in the limited computing resources of a smart device. To do this, we performed research on video abstraction and applied three filtering algorithms (Sobel operator, Striped pattern-based toon, Non-boundary-based color quantization). In addition, we considered the applicability of AR content through real-time video abstraction experiments using adjusted and monitoring parameters. Real-time video abstraction, augmented reality, image processing on Android platform",a real time video abstraction technique for ar content synthesis on android platform in this paper we offer an efficient real time video abstraction technique that enables interaction with the real world environment using a smart device for combining augmented reality ar and virtual content the conventional video abstraction technique is inappropriate for the real time processing of ar content therefore real time video abstraction through the gpu approach is necessary to minimize the cpu processing of ar content the methods other than the abstraction technique using the open gl es shader have constraints regarding hardware and the dependency of ar content data consequently this paper proposes a real time video abstraction technique using the open gl es shader the proposed real time video abstraction technique is a method for minimizing the disharmony between virtual and real world content occurring on ar performing in the limited computing resources of a smart device to do this we performed research on video abstraction and applied three filtering algorithms sobel operator striped pattern based toon non boundary based color quantization in addition we considered the applicability of ar content through real time video abstraction experiments using adjusted and monitoring parameters real time video abstraction augmented reality image processing on android platform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
483,0,"Have stump piles any effect on the pine weevil (Hylobius abietis L.) incidence and seedling damage? Tree stumps are being increasingly used for bioenergy purposes, which may have significant effects on pine weevil (Hylobius abietis L.) populations and the level of damage they can cause to seedlings. Pine weevils are attracted by the smell of fresh stumps in clear-cut areas, and have been shown to cause serious damage to planted coniferous seedlings in European forests. This study was conducted to measure the incidence of pine weevil and damage caused to Norway spruce (Picea abies) seedlings in a field experiment including single stump pile plots (SSP), multiple stump pile plots (MSP) and control plots in North Karelia, Finland. Pine weevils were significantly more abundant in MSP stump plots (22% higher) than in SSP plots, and are 23% more abundant compared to the control plots. The extent of seedling damage was significantly lower in the SSP (by 67%) and MSP plots (by 58%) than in the controls. Seedlings damage increased significantly with the distance from the stump pile. Stump harvesting practices should be updated and, in particular, multiple stump piles should be avoided in the clearcut area. However, future studies will be required to explore the environmental and physical factors in the stump-removal area influencing pine weevil abundance. Bioenergy, L., Seedling damage, Stump pile,",have stump piles any effect on the pine weevil hylobius abietis l incidence and seedling damage tree stumps are being increasingly used for bioenergy purposes which may have significant effects on pine weevil hylobius abietis l populations and the level of damage they can cause to seedlings pine weevils are attracted by the smell of fresh stumps in clear cut areas and have been shown to cause serious damage to planted coniferous seedlings in european forests this study was conducted to measure the incidence of pine weevil and damage caused to norway spruce picea abies seedlings in a field experiment including single stump pile plots ssp multiple stump pile plots msp and control plots in north karelia finland pine weevils were significantly more abundant in msp stump plots 22 higher than in ssp plots and are 23 more abundant compared to the control plots the extent of seedling damage was significantly lower in the ssp by 67 and msp plots by 58 than in the controls seedlings damage increased significantly with the distance from the stump pile stump harvesting practices should be updated and in particular multiple stump piles should be avoided in the clearcut area however future studies will be required to explore the environmental and physical factors in the stump removal area influencing pine weevil abundance bioenergy l seedling damage stump pile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
484,0,"House of Cards: Code Smells in Open-Source C# Repositories Background: Code smells are indicators of quality problems that make a software hard to maintain and evolve. Given the importance of smells in the source code's maintainability, many studies have explored the characteristics of smells and analyzed their effects on the software's quality. Aim: We aim to investigate fundamental characteristics of code smells through an empirical study on frequently occurring smells that examines inter-category and intra-category correlation between design and implementation smells. Method: The study mines 19 design smells and 11 implementation smells in 1988 C# repositories containing more than 49 million lines of code. The mined data are statistically analyzed using methods such as Spearman's correlation and presented through hexbin and scatter plots. Results: We find that unutilized abstraction and magic number smells are the most frequently occurring smells in C# code. Our results also show that implementation and design smells exhibit strong inter-category correlation. The results of co-occurrence analysis imply that whenever unutilized abstraction or magic number smells are found, it is very likely to find other smells from the same smell category in the project. Conclusions: Our experiment shows high average smell density (14.7 and 55.8 for design and implementation smells respectively) for open source C# programs. Such high smell densities turn a software system into a house of cards reflecting the fragility introduced in the system. Our study advocates greater awareness of smells and the adoption of regular refactoring within the developer community to avoid turning software into a house of cards. software maintenance, software quality, code smells, open-source C# repositories, source code, C# code, smell category, C# languages, Correlation, Data mining, Tools, Terminology, Software systems, Code smells, Implementation smells, Design smells, Code quality, Maintainability, C#",house of cards code smells in open source c repositories background code smells are indicators of quality problems that make a software hard to maintain and evolve given the importance of smells in the source code s maintainability many studies have explored the characteristics of smells and analyzed their effects on the software s quality aim we aim to investigate fundamental characteristics of code smells through an empirical study on frequently occurring smells that examines inter category and intra category correlation between design and implementation smells method the study mines 19 design smells and 11 implementation smells in 1988 c repositories containing more than 49 million lines of code the mined data are statistically analyzed using methods such as spearman s correlation and presented through hexbin and scatter plots results we find that unutilized abstraction and magic number smells are the most frequently occurring smells in c code our results also show that implementation and design smells exhibit strong inter category correlation the results of co occurrence analysis imply that whenever unutilized abstraction or magic number smells are found it is very likely to find other smells from the same smell category in the project conclusions our experiment shows high average smell density 14 7 and 55 8 for design and implementation smells respectively for open source c programs such high smell densities turn a software system into a house of cards reflecting the fragility introduced in the system our study advocates greater awareness of smells and the adoption of regular refactoring within the developer community to avoid turning software into a house of cards software maintenance software quality code smells open source c repositories source code c code smell category c languages correlation data mining tools terminology software systems code smells implementation smells design smells code quality maintainability c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
485,0,"Do male guppies distinguish virgin females from recently mated ones? In some mating systems males should benefit from mating with virgin females because of their higher reproductive value. We determined experimentally whether and how males distinguish between virgin and recently mated females in the guppy, Poecilia reticulata, a promiscuous livebearer. In a free-swimming experiment, males showed flexible mating behaviour by adjusting their tactics according to the mating status of the female they encountered, virgin or mated. Males followed, nipped and copulated with virgins more than with mated females, but they performed more sneaky copulations with mated females, possibly because the latter were more reluctant to mate than virgin females. When, in another set of experiments, males received only the visual cues of both virgins and mated females they showed no preference for either, but when they were exposed only to the female olfactory cues, they associated considerably more with the smell of virgin females. These results suggest that male guppies assess female behavioural and olfactory cues to determine female virginity and then use different mating tactics depending on the female's status. It is possible that the changes in male mating behaviour increase male reproductive success. alternative mating strategies, female mating status, female reproductive status, guppy, male mate choice, , sexual selection",do male guppies distinguish virgin females from recently mated ones in some mating systems males should benefit from mating with virgin females because of their higher reproductive value we determined experimentally whether and how males distinguish between virgin and recently mated females in the guppy poecilia reticulata a promiscuous livebearer in a free swimming experiment males showed flexible mating behaviour by adjusting their tactics according to the mating status of the female they encountered virgin or mated males followed nipped and copulated with virgins more than with mated females but they performed more sneaky copulations with mated females possibly because the latter were more reluctant to mate than virgin females when in another set of experiments males received only the visual cues of both virgins and mated females they showed no preference for either but when they were exposed only to the female olfactory cues they associated considerably more with the smell of virgin females these results suggest that male guppies assess female behavioural and olfactory cues to determine female virginity and then use different mating tactics depending on the female s status it is possible that the changes in male mating behaviour increase male reproductive success alternative mating strategies female mating status female reproductive status guppy male mate choice sexual selection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
486,0,"Inference and Analysis of Formal Models of Botnet Command and Control Protocols We propose a novel approach to infer protocol state machines in the realistic high-latency network setting, and apply it to the analysis of botnet Command and Control (C &C) protocols. Our proposed techniques enable an order of magnitude reduction in the number of queries and time needed to learn a botnet C &C protocol compared to classic algorithms (from days to hours for inferring the MegaD C &C protocol). We also show that the computed protocol state machines enable formal analysis for botnet defense, including finding the weakest links in a protocol, uncovering protocol design flaws, inferring the existence of unobservable communication back-channels among botnet servers, and finding deviations of protocol implementations which can be used for fingerprinting. We validate our technique by inferring the protocol state-machine from Postfix's SMTP implementation and comparing the inferred state-machine to the SMTP standard. Further, our experimental results offer new insights into MegaD's C &C, showing our technique can be used as a powerful tool for defense against botnets. protocol model inference and analysis, response prediction",inference and analysis of formal models of botnet command and control protocols we propose a novel approach to infer protocol state machines in the realistic high latency network setting and apply it to the analysis of botnet command and control c c protocols our proposed techniques enable an order of magnitude reduction in the number of queries and time needed to learn a botnet c c protocol compared to classic algorithms from days to hours for inferring the megad c c protocol we also show that the computed protocol state machines enable formal analysis for botnet defense including finding the weakest links in a protocol uncovering protocol design flaws inferring the existence of unobservable communication back channels among botnet servers and finding deviations of protocol implementations which can be used for fingerprinting we validate our technique by inferring the protocol state machine from postfix s smtp implementation and comparing the inferred state machine to the smtp standard further our experimental results offer new insights into megad s c c showing our technique can be used as a powerful tool for defense against botnets protocol model inference and analysis response prediction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
487,0,"Treatment of reduced sulphur compounds and SO2 by Gas Phase Advanced Oxidation Reduced sulphur compounds (RSCs) emitted from pig farms are a major problem for agriculture, due to their health and environmental impacts and foul odour. This study investigates the removal of RSCs, including H2S, and their oxidation product SO2 using Gas Phase Advanced Oxidation (GPAO). GPAO is a novel air cleaning technique which utilises accelerated atmospheric chemistry to oxidise pollutants before removing their oxidation products as particles. Removal efficiencies of 24.5% and 3.9% were found for 461ppb of H2S and 714ppb of SO2 in a laboratory system (volumetric flow Q=75m3/h). A numerical model of the reactor system was developed to explore the basic features of the system; its output was in fair agreement with the experiment. The model verified the role of OH radicals in initiating the oxidation chemistry. All sulphur removed from the gas phase was detected as particulate matter, assuming the observed particles were made of sulphuric acid. In a second set of experiments a range of RSCs at mixing ratios typically found in pig farms were treated using a larger industry-scale system (Q=600--1200m3/h) that included a wet scrubber. Removal efficiencies >90% were found for all compounds. The study demonstrates the ability of GPAO to control RSC emissions with a low energy input relative to many currently available techniques. Pollution control, Smell abatement, Reduced sulphur compounds, Advanced oxidation, Gas-phase treatment",treatment of reduced sulphur compounds and so2 by gas phase advanced oxidation reduced sulphur compounds rscs emitted from pig farms are a major problem for agriculture due to their health and environmental impacts and foul odour this study investigates the removal of rscs including h2s and their oxidation product so2 using gas phase advanced oxidation gpao gpao is a novel air cleaning technique which utilises accelerated atmospheric chemistry to oxidise pollutants before removing their oxidation products as particles removal efficiencies of 24 5 and 3 9 were found for 461ppb of h2s and 714ppb of so2 in a laboratory system volumetric flow q 75m3 h a numerical model of the reactor system was developed to explore the basic features of the system its output was in fair agreement with the experiment the model verified the role of oh radicals in initiating the oxidation chemistry all sulphur removed from the gas phase was detected as particulate matter assuming the observed particles were made of sulphuric acid in a second set of experiments a range of rscs at mixing ratios typically found in pig farms were treated using a larger industry scale system q 600 1200m3 h that included a wet scrubber removal efficiencies 90 were found for all compounds the study demonstrates the ability of gpao to control rsc emissions with a low energy input relative to many currently available techniques pollution control smell abatement reduced sulphur compounds advanced oxidation gas phase treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
