,label,n_words_in_Abstract,text,text_clean,Tarkoma S,Henry TR,Thakur S,Saha M,Buchmann A,Eliazar KJ,Mongazon-Cazavet B,Aravinthan G,Ristenpart T,Parekh S,Balaji B,Hawkey K,Ko AJ,An K,Billingsley W,Pasquier J,Zander S,Muriithi GM,Ortmann L,Nittel S,Neville F,Rigault JP,Fortes RP,Matera M,Matharu GS,Mishra A,Lee K,Baba AI,Vrbsky S,Salvini S,Tang B,Chen Z,Hefferman G,Wei T,Skočir P,Balasubramaniam B,Gordon A,James R,Newall L,Hay S,Kim JY,Hauswirth M,Salehi A,Corradi A,Liu Q,Zhu C,Chu TH,Chan HC,Porres I,Sun P,Rexford J,Azua M,Singh I,Kumar S,Phillimore P,Dolstra E,Kundu A,Farcas C,Judd G,Tsou T,Sundaresan N,Di Fabbrizio G,Wohlfart F,Abdlhamed M,Bae J,Pan Y,Chen L,Lv K,Dzvonyar D,Penta MD,Song M,Mattila AL,Berbers Y,Ramos-Hernandez DN,Conlon S,White T,Hieb M,Thomson C,Florio V,Shook D,Raman J,DuPont F,Adams B,Xu X,Zhu L,Eyl M,Kuz I,Reeves S,Castell M,Gmeiner J,Savor T,Sauvola T,Olsson HH,Fallik B,Rogers RO,Gorton I,Zhang Z,Fleurey F,Chen CT,Orban de Xivry G,Rahmer G,Erculiani F,Pereira Moreira GD,Marques da Cunha A,Rito Silva A,Yang Z,Marshall-Keim T,Moir K,publication_date_2011 
78,0,210,"A Framework to Leverage Cloud for Modernization of Indian Agricultural Produce Marketing System In India, Information and Communication technology (ICT) is being leveraged as a modernization tool in almost every sector of economy such as health, education, and transportation. But when we consider the agricultural scenario in the Indian context, we realise that the ICT remains to be exploited to accrue its invaluable benefits. In recent times, the Government of India has introduced several initiatives to promote the application of ICT in agriculture sector. But when we compare the scale of ICT application in Indian agriculture sector with other developing countries like China, Brazil, etc., we find that application of ICT in Indian agriculture is yet to be applied on a significant magnitude. In this paper, we propose a cloud deployment model ""Agri-Bridge"", which provides access to agricultural market related information to farmers facing market connectivity constraints and acute capital shortage. Also, this model will operate as a bridge between the farmers and consumers within the existing agricultural produce marketing chain. This model utilizes the existing Government services, Agricultural Produce Marketing Committee (APMC) databases, retail market sources besides leveraging cloud computing, mobile phone services and Internet services to provide a solution to the problem of lack of access to real-time market information to the farmers, hence modernising the Indian agricultural produce marketing system. AGRI-CLOUD, Agmarknet, Agri-Bridge, Cloud Deployment, ICT, e-Agriculture, e-Choupal",a framework to leverage cloud for modernization of indian agricultural produce marketing system in india information and communication technology ict is being leveraged as a modernization tool in almost every sector of economy such as health education and transportation but when we consider the agricultural scenario in the indian context we realise that the ict remains to be exploited to accrue its invaluable benefits in recent times the government of india has introduced several initiatives to promote the application of ict in agriculture sector but when we compare the scale of ict application in indian agriculture sector with other developing countries like china brazil etc we find that application of ict in indian agriculture is yet to be applied on a significant magnitude in this paper we propose a cloud deployment model agri bridge which provides access to agricultural market related information to farmers facing market connectivity constraints and acute capital shortage also this model will operate as a bridge between the farmers and consumers within the existing agricultural produce marketing chain this model utilizes the existing government services agricultural produce marketing committee apmc databases retail market sources besides leveraging cloud computing mobile phone services and internet services to provide a solution to the problem of lack of access to real time market information to the farmers hence modernising the indian agricultural produce marketing system agri cloud agmarknet agri bridge cloud deployment ict e agriculture e choupal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
79,0,121,"A Further Study in the Data Partitioning Approach for Frequent Itemsets Mining Frequent itemsets mining is well explored for various data types, and its computational complexity is well understood. Based on our previous work by Nguyen and Orlowska (2005), this paper shows the extension of the data pre-processing approach to further improve the performance of frequent itemsets computation. The methods focus on potential reduction of the size of the input data required for deployment of the partitioning based algorithms.We have made a series of the data pre-processing methods such that the final step of the Partition algorithm, where a combination of all local candidate sets must be processed, is executed on substantially smaller input data. Moreover, we have made a comparison among these methods based on the experiments with particular data sets. algorithm, data mining, frequent itemset, partition, performance",a further study in the data partitioning approach for frequent itemsets mining frequent itemsets mining is well explored for various data types and its computational complexity is well understood based on our previous work by nguyen and orlowska 2005 this paper shows the extension of the data pre processing approach to further improve the performance of frequent itemsets computation the methods focus on potential reduction of the size of the input data required for deployment of the partitioning based algorithms we have made a series of the data pre processing methods such that the final step of the partition algorithm where a combination of all local candidate sets must be processed is executed on substantially smaller input data moreover we have made a comparison among these methods based on the experiments with particular data sets algorithm data mining frequent itemset partition performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
80,0,187,"A Gamification Approach for Distributed Agile Delivery Large organizations need to be nimble in delivering software solutions for meeting rapidly changing business requirements and technology landscape. Following Agile principles of software development is a natural choice. However, to truly leverage the power of Agile, big organizations need to be able to utilize distributed teams effectively. Agile relies hugely on shared context and awareness among team members and this can become a stumbling block among such geographically dispersed teams. Moreover, in such large projects there is a need for incentivizing quick delivery of user stories so that the teams have a constructive sense of competition and are recognized in-process. Here, we describe a gamification based approach which promotes quicker completion and acceptance of user stories in such distributed Agile projects. Our approach captures important events from the development environment and then helps create project-wide awareness regarding the progress of different teams. A model of earning revenue for faster delivery of user stories is used to determine the leading team at the end of each sprint. This approach has been implemented in an Agile process guidance and awareness workbench that we are piloting within our organization. agile gamification, distributed agile, software delivery",a gamification approach for distributed agile delivery large organizations need to be nimble in delivering software solutions for meeting rapidly changing business requirements and technology landscape following agile principles of software development is a natural choice however to truly leverage the power of agile big organizations need to be able to utilize distributed teams effectively agile relies hugely on shared context and awareness among team members and this can become a stumbling block among such geographically dispersed teams moreover in such large projects there is a need for incentivizing quick delivery of user stories so that the teams have a constructive sense of competition and are recognized in process here we describe a gamification based approach which promotes quicker completion and acceptance of user stories in such distributed agile projects our approach captures important events from the development environment and then helps create project wide awareness regarding the progress of different teams a model of earning revenue for faster delivery of user stories is used to determine the leading team at the end of each sprint this approach has been implemented in an agile process guidance and awareness workbench that we are piloting within our organization agile gamification distributed agile software delivery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
81,0,77,"A General Approach for a Trusted Deployment of a Business Process in Clouds It is recognized that the most important obstacle to the development of the cloud is the variety of new security threats which requests new methods and mechanisms. This is even truer for those who want to deploy business processes, because of the critical knowledge they encapsulate in terms of know-how and data. This paper proposes an approach combining modeling techniques and cloud selection for a trusted deployment of a security risk-aware business process in security constrained clouds. business process, cloud, security",a general approach for a trusted deployment of a business process in clouds it is recognized that the most important obstacle to the development of the cloud is the variety of new security threats which requests new methods and mechanisms this is even truer for those who want to deploy business processes because of the critical knowledge they encapsulate in terms of know how and data this paper proposes an approach combining modeling techniques and cloud selection for a trusted deployment of a security risk aware business process in security constrained clouds business process cloud security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
82,0,191,"A Generic Component Model for Building Systems Software Component-based software structuring principles are now commonplace at the application level; but componentization is far less established when it comes to building low-level systems software. Although there have been pioneering efforts in applying componentization to systems-building, these efforts have tended to target specific application domains (e.g., embedded systems, operating systems, communications systems, programmable networking environments, or middleware platforms). They also tend to be targeted at specific deployment environments (e.g., standard personal computer (PC) environments, network processors, or microcontrollers). The disadvantage of this narrow targeting is that it fails to maximize the genericity and abstraction potential of the component approach. In this article, we argue for the benefits and feasibility of a generic yet tailorable approach to component-based systems-building that offers a uniform programming model that is applicable in a wide range of systems-oriented target domains and deployment environments. The component model, called OpenCom, is supported by a reflective runtime architecture that is itself built from components. After describing OpenCom and evaluating its performance and overhead characteristics, we present and evaluate two case studies of systems we have built using OpenCom technology, thus illustrating its benefits and its general applicability. Component-based software, computer systems implementation",a generic component model for building systems software component based software structuring principles are now commonplace at the application level but componentization is far less established when it comes to building low level systems software although there have been pioneering efforts in applying componentization to systems building these efforts have tended to target specific application domains e g embedded systems operating systems communications systems programmable networking environments or middleware platforms they also tend to be targeted at specific deployment environments e g standard personal computer pc environments network processors or microcontrollers the disadvantage of this narrow targeting is that it fails to maximize the genericity and abstraction potential of the component approach in this article we argue for the benefits and feasibility of a generic yet tailorable approach to component based systems building that offers a uniform programming model that is applicable in a wide range of systems oriented target domains and deployment environments the component model called opencom is supported by a reflective runtime architecture that is itself built from components after describing opencom and evaluating its performance and overhead characteristics we present and evaluate two case studies of systems we have built using opencom technology thus illustrating its benefits and its general applicability component based software computer systems implementation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
83,0,117,"A Generic Mechanism for Cloud Service Governance and Quality Control With the pervasion of cloud computing the enterprise IT environment is progressively transformed into an ecosystem of highly distributed, task-oriented, modular, and collaborative cloud services. In order to deal effectively with the complexity inherent in such ecosystems, future enterprises are anticipated to increasingly rely on cloud service brokerage (CSB). This paper presents a CSB mechanism which offers capabilities with respect to the Quality Assurance dimension of CSB. The proposed mechanism evaluates the compliance of cloud services with pre-specified policies concerning the technical, and mainly the business aspects, of service deployment and delivery. By relying on a declarative representation of both services and policies, the proposed mechanism is kept generic and orthogonal to any underlying cloud delivery platform. cloud computing, cloud service brokerage, linked USDL, policy-based governance, quality control, service description languages, service governance",a generic mechanism for cloud service governance and quality control with the pervasion of cloud computing the enterprise it environment is progressively transformed into an ecosystem of highly distributed task oriented modular and collaborative cloud services in order to deal effectively with the complexity inherent in such ecosystems future enterprises are anticipated to increasingly rely on cloud service brokerage csb this paper presents a csb mechanism which offers capabilities with respect to the quality assurance dimension of csb the proposed mechanism evaluates the compliance of cloud services with pre specified policies concerning the technical and mainly the business aspects of service deployment and delivery by relying on a declarative representation of both services and policies the proposed mechanism is kept generic and orthogonal to any underlying cloud delivery platform cloud computing cloud service brokerage linked usdl policy based governance quality control service description languages service governance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
84,0,139,"A Geo-Adaptive JavaScript DASH Player In Dynamic Adaptive Streaming over HTTP (DASH), the video bitrate is adapted to the network's condition based on client's feedback. Typically, a high bitrate is selected for next video chunk when the average of previously observed bandwidth samples is high and vice versa. An unexpected drop in the network throughput causes video freezing as the adaptation is done based on network's status in previous moment. In a vehicular environment, this problem is more likely to occur due to rapid movements of client to new locations where the network throughput can be very volatile. In this paper, we present a modified JavaScript DASH player that enables the streaming client to optimize the streaming performance by taking advantage of pre-collected bandwidth statistics in different locations. In this video player, Markov Decision Process (MDP) has been considered as the underlying optimization framework. adaptive video streaming, bandwidth map",a geo adaptive javascript dash player in dynamic adaptive streaming over http dash the video bitrate is adapted to the network s condition based on client s feedback typically a high bitrate is selected for next video chunk when the average of previously observed bandwidth samples is high and vice versa an unexpected drop in the network throughput causes video freezing as the adaptation is done based on network s status in previous moment in a vehicular environment this problem is more likely to occur due to rapid movements of client to new locations where the network throughput can be very volatile in this paper we present a modified javascript dash player that enables the streaming client to optimize the streaming performance by taking advantage of pre collected bandwidth statistics in different locations in this video player markov decision process mdp has been considered as the underlying optimization framework adaptive video streaming bandwidth map,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,0,696,"A Global Collaboration to Deploy Help to China A firsthand account of an international team effort to install the Sahana disaster-management system in Chengdu, Sichuan after an earthquake. On Monday May 12, 2008, an earthquake measuring 7.9 on the Richter scale struck in Sichuan Province in southwestern China, destroying homes, schools, hospitals, roads, and vital power and communication infrastructure. More than 45 million people were affected---tens of thousands were killed, hundreds of thousands injured, millions of people were evacuated and left homeless, and millions of buildings were destroyed. When the earthquake hit, several members of what became an international, volunteer, disaster-management IT team were attending a workshop in Washington, D.C. The workshop was organized by the IBM Office of Corporate Citizenship and Corporate Affairs department to train IBM personnel and others in the use and deployment of Sahana, a free and open source software (FOSS) disaster management system. Sahana, which means relief in Sinhalese, is a Web-based collaboration tool that helps manage information resources during a disaster recovery effort. It supports a wide range of relief efforts from finding missing persons, to managing volunteers, tracking resources, and coordinating refugee camps. Sahana enables government groups, non-governmental organizations (NGOs) and the victims themselves to work together during a disaster recovery effort. Over the next several weeks, the team members, distributed among several cities (Beijing and Chengdu in China, Hartford and New York in the U.S., and Colombo in Sri Lanka), worked together over global communication channels to configure and deploy Sahana in Chengdu, in order to support the disaster recovery effort there. The organizations involved in the collaboration included: * The Lanka Software Foundation (LSF), developers of the Sahana system. Three LSF members, led by the second author, were conducting the training workshop. * Various departments of IBM, including Business Continuity and Resiliency Services. Ten employees led by the fourth author, who organized the workshop, were receiving instruction in how to deploy and use Sahana. * The Humanitarian FOSS Project (H-FOSS), an NSF-funded effort aimed at revitalizing undergraduate computing education. Four students and their mentors, the first and third authors, were attending the workshop as developers and undergraduate members of the Sahana community. * IBM China. Initially, local teams in Beijing and Chengdu consisting of corporate citizenship, government relations, and technical professionals led in demonstrating Sahana to local officials, securing buy-in, and establishing channels to proceed. Then a large team of developers, language specialists, and others, including a team based in Chengdu, Sichuan, eventually took charge of the deployment effort in Chengdu. The fifth author was a member of the China development team. Almost immediately after the earthquake, discussions were held between IBM, IBM China, China's Ministry of Civil Affairs, and the Chengdu city government in Sichuan province. Once the Chengdu government expressed real interest in deploying Sahana, a team was formed to begin the process of localizing Sahana---that is, translating its user interface into simplified Chinese. The team was led by executives and software developers from IBM-China and assisted by Sahana team members in Colombo and student H-FOSS volunteers in Hartford. The team's organizational structure followed the normal procedure involved in previous Sahana deployments---a local group in close proximity to the incident supported by volunteers from the global Sahana community. In this case IBM-China, including some who were directly affected by the disaster, took the lead in deploying Sahana over an intensive three-week period. The decision by the Chengdu government to proceed with the deployment was taken on May 21, 2008 and a revised and localized version of Sahana was deployed in Chengdu on May 25. On June 12 we learned that 42 families had been reunited with the help of Sahana. This article provides an inside look at the deployment effort. It describes how a diverse, multidisciplinary team---professional programmers, software engineers, executives from a large global enterprise, students, faculty, and humanitarian IT specialists from a global FOSS community---worked together to assist the earthquake recovery effort. The success of the collaboration illustrates the power of virtual communities working across international boundaries using a variety of electronic communication software. It also demonstrates that the Internet has truly made us all neighbors and is constantly forcing us to redefine our concept of community. []",a global collaboration to deploy help to china a firsthand account of an international team effort to install the sahana disaster management system in chengdu sichuan after an earthquake on monday may 12 2008 an earthquake measuring 7 9 on the richter scale struck in sichuan province in southwestern china destroying homes schools hospitals roads and vital power and communication infrastructure more than 45 million people were affected tens of thousands were killed hundreds of thousands injured millions of people were evacuated and left homeless and millions of buildings were destroyed when the earthquake hit several members of what became an international volunteer disaster management it team were attending a workshop in washington d c the workshop was organized by the ibm office of corporate citizenship and corporate affairs department to train ibm personnel and others in the use and deployment of sahana a free and open source software foss disaster management system sahana which means relief in sinhalese is a web based collaboration tool that helps manage information resources during a disaster recovery effort it supports a wide range of relief efforts from finding missing persons to managing volunteers tracking resources and coordinating refugee camps sahana enables government groups non governmental organizations ngos and the victims themselves to work together during a disaster recovery effort over the next several weeks the team members distributed among several cities beijing and chengdu in china hartford and new york in the u s and colombo in sri lanka worked together over global communication channels to configure and deploy sahana in chengdu in order to support the disaster recovery effort there the organizations involved in the collaboration included the lanka software foundation lsf developers of the sahana system three lsf members led by the second author were conducting the training workshop various departments of ibm including business continuity and resiliency services ten employees led by the fourth author who organized the workshop were receiving instruction in how to deploy and use sahana the humanitarian foss project h foss an nsf funded effort aimed at revitalizing undergraduate computing education four students and their mentors the first and third authors were attending the workshop as developers and undergraduate members of the sahana community ibm china initially local teams in beijing and chengdu consisting of corporate citizenship government relations and technical professionals led in demonstrating sahana to local officials securing buy in and establishing channels to proceed then a large team of developers language specialists and others including a team based in chengdu sichuan eventually took charge of the deployment effort in chengdu the fifth author was a member of the china development team almost immediately after the earthquake discussions were held between ibm ibm china china s ministry of civil affairs and the chengdu city government in sichuan province once the chengdu government expressed real interest in deploying sahana a team was formed to begin the process of localizing sahana that is translating its user interface into simplified chinese the team was led by executives and software developers from ibm china and assisted by sahana team members in colombo and student h foss volunteers in hartford the team s organizational structure followed the normal procedure involved in previous sahana deployments a local group in close proximity to the incident supported by volunteers from the global sahana community in this case ibm china including some who were directly affected by the disaster took the lead in deploying sahana over an intensive three week period the decision by the chengdu government to proceed with the deployment was taken on may 21 2008 and a revised and localized version of sahana was deployed in chengdu on may 25 on june 12 we learned that 42 families had been reunited with the help of sahana this article provides an inside look at the deployment effort it describes how a diverse multidisciplinary team professional programmers software engineers executives from a large global enterprise students faculty and humanitarian it specialists from a global foss community worked together to assist the earthquake recovery effort the success of the collaboration illustrates the power of virtual communities working across international boundaries using a variety of electronic communication software it also demonstrates that the internet has truly made us all neighbors and is constantly forcing us to redefine our concept of community,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,0,210,"A Graph Model for False Negative Handling in Indoor RFID Tracking Data The Radio Frequency Identification (RFID) emerges to be one of the key technologies to modernize object tracking and monitoring systems in indoor environments, e.g., airport baggage tracking. Although RFID has advantages over alternative identification technologies, the raw RFID data produced is inherently uncertain and contains errors. The dirty nature of raw RFID data hinders the progress of applying meaningful high-level applications that range from querying to analyzing. Therefore, cleansing RFID data is a high necessity. In this paper, we focus on handling one of the main aspects of raw RFID data, namely, false negatives, which occurs when a moving object passes the detection range of an RFID reader but the reader fails to produce any readings. We investigate the topology of indoor spaces as well as the deployment of RFID readers, and propose the transition probabilities that capture how likely objects move from one RFID reader to another. We organize such probabilities, together with the characteristics of indoor topology and RFID readers, into a probabilistic distance-aware graph model. Further, we evaluate the effectiveness and efficiency of devised graph model in recovering the false negatives using real dataset. The experimental results show that the devised graph model is effective and efficient in handling false negatives in indoor RFID tracking data. RFID, data cleansing, indoor spaces",a graph model for false negative handling in indoor rfid tracking data the radio frequency identification rfid emerges to be one of the key technologies to modernize object tracking and monitoring systems in indoor environments e g airport baggage tracking although rfid has advantages over alternative identification technologies the raw rfid data produced is inherently uncertain and contains errors the dirty nature of raw rfid data hinders the progress of applying meaningful high level applications that range from querying to analyzing therefore cleansing rfid data is a high necessity in this paper we focus on handling one of the main aspects of raw rfid data namely false negatives which occurs when a moving object passes the detection range of an rfid reader but the reader fails to produce any readings we investigate the topology of indoor spaces as well as the deployment of rfid readers and propose the transition probabilities that capture how likely objects move from one rfid reader to another we organize such probabilities together with the characteristics of indoor topology and rfid readers into a probabilistic distance aware graph model further we evaluate the effectiveness and efficiency of devised graph model in recovering the false negatives using real dataset the experimental results show that the devised graph model is effective and efficient in handling false negatives in indoor rfid tracking data rfid data cleansing indoor spaces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,0,134,"A Graphical Interface for Private Cloud and Cluster Management Management of cloud and cluster systems can be a daunting task, and becomes increasingly complicated as the organization grows and requires more computing resources. Organizations that have a need for a large amount of computing resources have two major deployment decisions: native cluster architecture or a local cloud based architecture. Regardless of the underlying architecture, the deployment process should remain universal. Many different deployment considerations are available. Automated deployment is desirable because typically these systems are headless, and thus difficult to manage individually. The tool, which we have developed allows users to deploy filesystem images on computer systems within the same local network. Additionally, the tool presents the user with node management tools for controlling the power state of the systems, as well as information such as IP addresses, MAC addresses, and power state. ACM proceedings, latex, text tagging",a graphical interface for private cloud and cluster management management of cloud and cluster systems can be a daunting task and becomes increasingly complicated as the organization grows and requires more computing resources organizations that have a need for a large amount of computing resources have two major deployment decisions native cluster architecture or a local cloud based architecture regardless of the underlying architecture the deployment process should remain universal many different deployment considerations are available automated deployment is desirable because typically these systems are headless and thus difficult to manage individually the tool which we have developed allows users to deploy filesystem images on computer systems within the same local network additionally the tool presents the user with node management tools for controlling the power state of the systems as well as information such as ip addresses mac addresses and power state acm proceedings latex text tagging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
88,0,161,"A Hardware and Software Computational Platform for the HiPerDNO (High Performance Distribution Network Operation) Project The HiPerDNO project aims to develop new applications to enhance the operational capabilities of Distribution Network Operators (DNO). Their delivery requires an advanced computational strategy. This paper describes a High Performance Computing (HPC) platform developed for these applications whilst also being flexible enough to accommodate new ones emerging from the gradual introduction of smart metering in the Low Voltage (LV) networks (AMI: Advanced Metering Infrastructures). Security and reliability requirements for both data and computations are very stringent. Our proposed architecture would allow the deployment of computations and data access as services, thus achieving independence on the actual hardware and software technologies deployed, and hardening against malicious as well as accidental corruptions. Cost containment and reliance on proven technologies are also of paramount importance to DNOs. We suggest an architecture that fulfills these needs, which includes the following components for the HPC and Data Storage systems: Hadoop Distributed File System, a federation of loosely coupled computational clusters, the PELICAN computational application framework high performance computing applications, smart grid, systems design",a hardware and software computational platform for the hiperdno high performance distribution network operation project the hiperdno project aims to develop new applications to enhance the operational capabilities of distribution network operators dno their delivery requires an advanced computational strategy this paper describes a high performance computing hpc platform developed for these applications whilst also being flexible enough to accommodate new ones emerging from the gradual introduction of smart metering in the low voltage lv networks ami advanced metering infrastructures security and reliability requirements for both data and computations are very stringent our proposed architecture would allow the deployment of computations and data access as services thus achieving independence on the actual hardware and software technologies deployed and hardening against malicious as well as accidental corruptions cost containment and reliance on proven technologies are also of paramount importance to dnos we suggest an architecture that fulfills these needs which includes the following components for the hpc and data storage systems hadoop distributed file system a federation of loosely coupled computational clusters the pelican computational application framework high performance computing applications smart grid systems design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
89,0,155,"A Hierarchical Distributed Fog Computing Architecture for Big Data Analysis in Smart Cities The ubiquitous deployment of various kinds of sensors in smart cities requires a new computing paradigm to support Internet of Things (IoT) services and applications, and big data analysis. Fog Computing, which extends Cloud Computing to the edge of network, fits this need. In this paper, we present a hierarchical distributed Fog Computing architecture to support the integration of massive number of infrastructure components and services in future smart cities. To secure future communities, it is necessary to build large-scale, geospatial sensing networks, perform big data analysis, identify anomalous and hazardous events, and offer optimal responses in real-time. We analyze case studies using a smart pipeline monitoring system based on fiber optic sensors and sequential learning algorithms to detect events threatening pipeline safety. A working prototype was constructed to experimentally evaluate event detection performance of the recognition of 12 distinct events. These experimental results demonstrate the feasibility of the system's city-wide implementation in the future. Fog computing, big data analysis, distributed computing architecture, pipeline safety monitoring, smart city",a hierarchical distributed fog computing architecture for big data analysis in smart cities the ubiquitous deployment of various kinds of sensors in smart cities requires a new computing paradigm to support internet of things iot services and applications and big data analysis fog computing which extends cloud computing to the edge of network fits this need in this paper we present a hierarchical distributed fog computing architecture to support the integration of massive number of infrastructure components and services in future smart cities to secure future communities it is necessary to build large scale geospatial sensing networks perform big data analysis identify anomalous and hazardous events and offer optimal responses in real time we analyze case studies using a smart pipeline monitoring system based on fiber optic sensors and sequential learning algorithms to detect events threatening pipeline safety a working prototype was constructed to experimentally evaluate event detection performance of the recognition of 12 distinct events these experimental results demonstrate the feasibility of the system s city wide implementation in the future fog computing big data analysis distributed computing architecture pipeline safety monitoring smart city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
