,label,text,text_clean,Lings B,Czarnecki K,Vallespir B,Valderas P,Pelechano V,Becker M,Delange J,Garefalakis P,Papaioannou A,Hebig R,Bandara AK,Gérard S,Hoefler T,Tomaskovic-Crook E,Gameroff MJ,Lamboy B,Balasubramani GK,Martin J,McNamara RK,Chaudhry HR,Angst J,Alonso D,Carta MG,Moro MF,Chen JH,Spijker J,Fricker-Elhai A,Melartin T,Mak AD,Slade T,Briffault X,Mitchell D,Aguglia E,Drago F,Brown R,Mokhtari M,Seretti ME,Weiss MG,Jasvindar K,Vimont A,Kedzior KK,Roncone R,Saarni S,Strehle J,Mak A,Gureje O,Rojas-Farreras S,van der Feltz-Cornelis CM,Abrantes AM,Foll BL,DiCola LA,Schene AH,Köhler CA,Kulkarni J,Hiçsönmez A,Heller DC,Knöchel C,Deckersbach T,Garre-Olmo J,Hashizume M,Parviainen P,Garredu S,Nguyen T,Brown AW,Ping H,Boton C,Jiang Haoxiang,Lamancha BP,Daun M,Li Y,Hninn Mar Aung,Tian R,Hahn C,Jiménez Á,Nakagawa EY,Molina F,Loniewski G,Marin B,Fernández-Saez AM,Pérez B,publication_date_2001 
132,0,"Canadian Network for Mood and Anxiety Treatments (CANMAT) Clinical Guidelines for the Management of Major Depressive Disorder in Adults. I. Classification, Burden and Principles of Management Background Major depressive disorder (MDD) is one of the most burdensome illnesses in Canada. The purpose of this introductory section of the 2009 revised CANMAT guidelines is to provide definitions of the depressive disorders (with an emphasis on MDD), summarize Canadian data concerning their epidemiology and describe overarching principles of managing these conditions. This section on ``Classification, Burden and Principles of Management'' is one of 5 guideline articles in the 2009 CANMAT guidelines. Methods The CANMAT guidelines are based on a question--answer format to enhance accessibility to clinicians. An evidence-based format was used with updated systematic reviews of the literature and recommendations were graded according to the Level of Evidence using pre-defined criteria. Lines of Treatment were identified based on criteria that included evidence and expert clinical support. Results Epidemiologic data indicate that MDD afflicts 11% of Canadians at some time in their lives, and approximately 4% during any given year. MDD has a detrimental impact on overall health, role functioning and quality of life. Detection of MDD, accurate diagnosis and provision of evidence-based treatment are challenging tasks for both clinicians and for the health systems in which they work. Limitations Epidemiologic and clinical data cannot be seamlessly linked due to heterogeneity of syndromes within the population. Conclusions In the eight years since the last CANMAT Guidelines for Treatment of Depressive Disorders were published, progress has been made in understanding the epidemiology and treatment of these disorders. Evidence supporting specific therapeutic interventions is summarized and evaluated in subsequent sections. Major Depressive Disorder, Canadian Network for Mood and Anxiety Treatments (CANMAT), Classifications, Principle of management, Burden, Prevalence",canadian network for mood and anxiety treatments canmat clinical guidelines for the management of major depressive disorder in adults i classification burden and principles of management background major depressive disorder mdd is one of the most burdensome illnesses in canada the purpose of this introductory section of the 2009 revised canmat guidelines is to provide definitions of the depressive disorders with an emphasis on mdd summarize canadian data concerning their epidemiology and describe overarching principles of managing these conditions this section on classification burden and principles of management is one of 5 guideline articles in the 2009 canmat guidelines methods the canmat guidelines are based on a question answer format to enhance accessibility to clinicians an evidence based format was used with updated systematic reviews of the literature and recommendations were graded according to the level of evidence using pre defined criteria lines of treatment were identified based on criteria that included evidence and expert clinical support results epidemiologic data indicate that mdd afflicts 11 of canadians at some time in their lives and approximately 4 during any given year mdd has a detrimental impact on overall health role functioning and quality of life detection of mdd accurate diagnosis and provision of evidence based treatment are challenging tasks for both clinicians and for the health systems in which they work limitations epidemiologic and clinical data cannot be seamlessly linked due to heterogeneity of syndromes within the population conclusions in the eight years since the last canmat guidelines for treatment of depressive disorders were published progress has been made in understanding the epidemiology and treatment of these disorders evidence supporting specific therapeutic interventions is summarized and evaluated in subsequent sections major depressive disorder canadian network for mood and anxiety treatments canmat classifications principle of management burden prevalence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
133,0,"Canadian Network for Mood and Anxiety Treatments (CANMAT) Clinical guidelines for the management of major depressive disorder in adults. II. Psychotherapy alone or in combination with antidepressant medication Background In 2001, the Canadian Psychiatric Association and the Canadian Network for Mood and Anxiety Treatments (CANMAT) partnered to produce evidence-based clinical guidelines for the treatment of depressive disorders. A revision of these guidelines was undertaken by CANMAT in 2008--2009 to reflect advances in the field. This article, one of five in the series, reviews new studies of psychotherapy in the acute and maintenance phase of MDD, including computer-based and telephone-delivered psychotherapy. Methods The CANMAT guidelines are based on a question--answer format to enhance accessibility to clinicians. Evidence-based responses are based on updated systematic reviews of the literature and recommendations are graded according to the Level of Evidence, using pre-defined criteria. Lines of Treatment are identified based on criteria that included evidence and expert clinical support. Results Cognitive-Behavioural Therapy (CBT) and Interpersonal Therapy (IPT) continue to have the most evidence for efficacy, both in acute and maintenance phases of MDD, and have been studied in combination with antidepressants. CBT is well studied in conjunction with computer-delivered methods and bibliotherapy. Behavioural Activation and Cognitive-Behavioural Analysis System of Psychotherapy have significant evidence, but need replication. Newer psychotherapies including Acceptance and Commitment Therapy, Motivational Interviewing, and Mindfulness-Based Cognitive Therapy do not yet have significant evidence as acute treatments; nor does psychodynamic therapy. Limitations Although many forms of psychotherapy have been studied, relatively few types have been evaluated for MDD in randomized controlled trials. Evidence about the combination of different types of psychotherapy and antidepressant medication is also limited despite widespread use of these therapies concomitantly. Conclusions CBT and IPT are the only first-line treatment recommendations for acute MDD and remain highly recommended for maintenance. Both computer-based and telephone-delivered psychotherapy---primarily studied with CBT and IPT---are useful second-line recommendations. Where feasible, combined antidepressant and CBT or IPT are recommended as first-line treatments for acute MDD. Canadian Network for Mood and Anxiety Treatments (CANMAT), Major depressive disorder, Antidepressant medication, Cognitive-behavioural therapy, Interpersonal therapy, Depression focused psychotherapy, Psychodynamic therapy, Internet psychotherapy, Telephone psychotherapy, Behavioural activation, Combined treatment",canadian network for mood and anxiety treatments canmat clinical guidelines for the management of major depressive disorder in adults ii psychotherapy alone or in combination with antidepressant medication background in 2001 the canadian psychiatric association and the canadian network for mood and anxiety treatments canmat partnered to produce evidence based clinical guidelines for the treatment of depressive disorders a revision of these guidelines was undertaken by canmat in 2008 2009 to reflect advances in the field this article one of five in the series reviews new studies of psychotherapy in the acute and maintenance phase of mdd including computer based and telephone delivered psychotherapy methods the canmat guidelines are based on a question answer format to enhance accessibility to clinicians evidence based responses are based on updated systematic reviews of the literature and recommendations are graded according to the level of evidence using pre defined criteria lines of treatment are identified based on criteria that included evidence and expert clinical support results cognitive behavioural therapy cbt and interpersonal therapy ipt continue to have the most evidence for efficacy both in acute and maintenance phases of mdd and have been studied in combination with antidepressants cbt is well studied in conjunction with computer delivered methods and bibliotherapy behavioural activation and cognitive behavioural analysis system of psychotherapy have significant evidence but need replication newer psychotherapies including acceptance and commitment therapy motivational interviewing and mindfulness based cognitive therapy do not yet have significant evidence as acute treatments nor does psychodynamic therapy limitations although many forms of psychotherapy have been studied relatively few types have been evaluated for mdd in randomized controlled trials evidence about the combination of different types of psychotherapy and antidepressant medication is also limited despite widespread use of these therapies concomitantly conclusions cbt and ipt are the only first line treatment recommendations for acute mdd and remain highly recommended for maintenance both computer based and telephone delivered psychotherapy primarily studied with cbt and ipt are useful second line recommendations where feasible combined antidepressant and cbt or ipt are recommended as first line treatments for acute mdd canadian network for mood and anxiety treatments canmat major depressive disorder antidepressant medication cognitive behavioural therapy interpersonal therapy depression focused psychotherapy psychodynamic therapy internet psychotherapy telephone psychotherapy behavioural activation combined treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
134,0,"Canadian Network for Mood and Anxiety Treatments (CANMAT) Clinical guidelines for the management of major depressive disorder in adults.: IV. Neurostimulation therapies Background In 2001, the Canadian Psychiatric Association and the Canadian Network for Mood and Anxiety Treatments (CANMAT) partnered to produce evidence-based clinical guidelines for the treatment of depressive disorders. A revision of these guidelines was undertaken by CANMAT in 2008--2009 to reflect advances in the field. There is renewed interest in refined approaches to brain stimulation, particularly for treatment resistant major depressive disorder (MDD). Methods The CANMAT guidelines are based on a question--answer format to enhance accessibility to clinicians. An evidence-based format was used with updated systematic reviews of the literature and recommendations were graded according to Level of Evidence using pre-defined criteria. Lines of Treatment were identified based on criteria that included evidence and expert clinical support. This section on ``Neurostimulation Therapies'' is one of 5 guidelines articles. Results Among the four forms of neurostimulation reviewed in this section, electroconvulsive therapy (ECT) has the most extensive evidence, spanning seven decades. Repetitive transcranial magnetic (rTMS) and vagus nerve stimulation (VNS) have been approved to treat depressed adults in both Canada and the United States with a much smaller evidence base. There is also emerging evidence that deep brain stimulation (DBS) is effective for otherwise treatment resistant depression, but this is an investigational approach in 2009. Limitations Compared to other modalities for the treatment of MDD, the data based is limited by the relatively small numbers of randomized controlled trials (RCTs) and small sample sizes. Conclusions There is most evidence to support ECT as a first-line treatment under specific circumstances and rTMS as a second-line treatment. Evidence to support VNS is less robust and DBS remains an investigational treatment. Electroconvulsive therapy, Repetitive transcranial magnetic stimulation, Vagus nerve stimulation, Deep brain stimulation",canadian network for mood and anxiety treatments canmat clinical guidelines for the management of major depressive disorder in adults iv neurostimulation therapies background in 2001 the canadian psychiatric association and the canadian network for mood and anxiety treatments canmat partnered to produce evidence based clinical guidelines for the treatment of depressive disorders a revision of these guidelines was undertaken by canmat in 2008 2009 to reflect advances in the field there is renewed interest in refined approaches to brain stimulation particularly for treatment resistant major depressive disorder mdd methods the canmat guidelines are based on a question answer format to enhance accessibility to clinicians an evidence based format was used with updated systematic reviews of the literature and recommendations were graded according to level of evidence using pre defined criteria lines of treatment were identified based on criteria that included evidence and expert clinical support this section on neurostimulation therapies is one of 5 guidelines articles results among the four forms of neurostimulation reviewed in this section electroconvulsive therapy ect has the most extensive evidence spanning seven decades repetitive transcranial magnetic rtms and vagus nerve stimulation vns have been approved to treat depressed adults in both canada and the united states with a much smaller evidence base there is also emerging evidence that deep brain stimulation dbs is effective for otherwise treatment resistant depression but this is an investigational approach in 2009 limitations compared to other modalities for the treatment of mdd the data based is limited by the relatively small numbers of randomized controlled trials rcts and small sample sizes conclusions there is most evidence to support ect as a first line treatment under specific circumstances and rtms as a second line treatment evidence to support vns is less robust and dbs remains an investigational treatment electroconvulsive therapy repetitive transcranial magnetic stimulation vagus nerve stimulation deep brain stimulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
135,0,"Canadian Network for Mood and Anxiety Treatments (CANMAT) Clinical guidelines for the management of major depressive disorder in adults.: V. Complementary and alternative medicine treatments Background In 2001, the Canadian Psychiatric Association and the Canadian Network for Mood and Anxiety Treatments (CANMAT) partnered to produce evidence-based clinical guidelines for the treatment of depressive disorders. A revision of these guidelines was undertaken by CANMAT in 2008--2009 to reflect advances in the field. There is widespread interest in complementary and alternative medicine (CAM) therapies in the treatment of major depressive disorder (MDD). Methods The CANMAT guidelines are based on a question--answer format to enhance accessibility to clinicians. An evidence-based format was used with updated systematic reviews of the literature and recommendations were graded according to Level of Evidence using pre-defined criteria. Lines of Treatment were identified based on criteria that included evidence and expert clinical support. This section on ``Complementary and Alternative Medicine Treatments'' is one of 5 guideline articles. Results There is Level 1 evidence to support light therapy in seasonal MDD and St. John's wort in mild to moderate MDD. There is also some evidence for the use of exercise, yoga and sleep deprivation, as well as for omega-3 fatty acids and SAM-e . Support for other natural health products and therapies is still limited. Limitations The evidence base remains limited and studies often have methodological problems, including small samples, variability in dose, short duration of treatment, unknown quality of the agent and limited long-term data. Safety data are also sparse with little information about drug interactions. Conclusions Some CAM treatments have evidence of benefit in MDD. However, problems with standardization and safety concerns may limit their applicability in clinical practice. Major depressive disorder, Canadian Network for Mood and Anxiety Treatments (CANMAT), Complimentary and Alternative Medicine, Light therapy, Exercise therapy, Nutraceutical therapies",canadian network for mood and anxiety treatments canmat clinical guidelines for the management of major depressive disorder in adults v complementary and alternative medicine treatments background in 2001 the canadian psychiatric association and the canadian network for mood and anxiety treatments canmat partnered to produce evidence based clinical guidelines for the treatment of depressive disorders a revision of these guidelines was undertaken by canmat in 2008 2009 to reflect advances in the field there is widespread interest in complementary and alternative medicine cam therapies in the treatment of major depressive disorder mdd methods the canmat guidelines are based on a question answer format to enhance accessibility to clinicians an evidence based format was used with updated systematic reviews of the literature and recommendations were graded according to level of evidence using pre defined criteria lines of treatment were identified based on criteria that included evidence and expert clinical support this section on complementary and alternative medicine treatments is one of 5 guideline articles results there is level 1 evidence to support light therapy in seasonal mdd and st john s wort in mild to moderate mdd there is also some evidence for the use of exercise yoga and sleep deprivation as well as for omega 3 fatty acids and sam e support for other natural health products and therapies is still limited limitations the evidence base remains limited and studies often have methodological problems including small samples variability in dose short duration of treatment unknown quality of the agent and limited long term data safety data are also sparse with little information about drug interactions conclusions some cam treatments have evidence of benefit in mdd however problems with standardization and safety concerns may limit their applicability in clinical practice major depressive disorder canadian network for mood and anxiety treatments canmat complimentary and alternative medicine light therapy exercise therapy nutraceutical therapies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
136,0,"Childhood Onset Major Depressive Disorder: Course of Illness and Psychiatric Comorbidity in a Community Sample Objective To examine the effect of childhood-onset major depressive disorder (MDD) on course of illness and psychiatric comorbidity, as compared with adolescent- and adult-onset MDD, in a large nonclinical sample. Study design This study included 6778 civilian noninstitutionalized participants in the National Epidemiologic Survey on Alcohol and Related Conditions with nonpsychotic, non-substance-induced MDD. Subjects were divided into 3 groups on the basis of age at first episode of MDD: childhood-onset (CHLD; onset ≤12 yrs, n = 372), adolescent-onset (ADOL; onset 13 to 17 years, n = 854), and adult-onset (ADLT; onset ≥18 years, n = 5552). Results Compared with subjects with ADLT, CHLD MDD was associated with a greater number of MDD episodes, longer episode duration, increased suicidality, and increased need for hospitalization for MDD compared with adult-onset illness. Subjects with CHLD had a higher rate of psychiatric comorbidity and were more likely to have a parental history of MDD. Among subjects treated for MDD, latency from MDD onset to treatment was greater among subjects with CHLD compared with subjects with ADLT. Data for subjects with ADOL was intermediate to those of subjects with CHLD and ADLT. Conclusions This epidemiologic study confirms and extends clinical findings of childhood-onset MDD as a more familial form of illness associated with increased comorbidity, suicidality, and treatment use. []",childhood onset major depressive disorder course of illness and psychiatric comorbidity in a community sample objective to examine the effect of childhood onset major depressive disorder mdd on course of illness and psychiatric comorbidity as compared with adolescent and adult onset mdd in a large nonclinical sample study design this study included 6778 civilian noninstitutionalized participants in the national epidemiologic survey on alcohol and related conditions with nonpsychotic non substance induced mdd subjects were divided into 3 groups on the basis of age at first episode of mdd childhood onset chld onset 12 yrs n 372 adolescent onset adol onset 13 to 17 years n 854 and adult onset adlt onset 18 years n 5552 results compared with subjects with adlt chld mdd was associated with a greater number of mdd episodes longer episode duration increased suicidality and increased need for hospitalization for mdd compared with adult onset illness subjects with chld had a higher rate of psychiatric comorbidity and were more likely to have a parental history of mdd among subjects treated for mdd latency from mdd onset to treatment was greater among subjects with chld compared with subjects with adlt data for subjects with adol was intermediate to those of subjects with chld and adlt conclusions this epidemiologic study confirms and extends clinical findings of childhood onset mdd as a more familial form of illness associated with increased comorbidity suicidality and treatment use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
137,0,"Comorbidity of Depressive and Anxiety Disorders for Older Americans in the National Comorbidity Survey-Replication Objective: To identify age differences in the 12-month and lifetime comorbidity of depressive and anxiety disorders for adults (18--64 years) compared with older adults (65 years and older) in a nationally representative sample of community-dwelling adults in the United States. Design: Cross-sectional epidemiologic study, using data from the National Comorbidity Survey-Replication public use dataset. Setting: Community-based epidemiologic survey. Participants: Representative national sample of community-dwelling adults in the United States. Measurements: The World Health Organization Composite International Diagnostic Interview was used to assess Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition psychiatric disorders. Results: More than half of respondents with a 12-month major depressive disorder (MDD) had a comorbid anxiety disorder or dysthymia (18--64 years = 60.6%; 65 years and older = 51.8%). High rates of MDD were also found for those with anxiety disorders across both age groups, highest in the 18--64 years group for generalized anxiety disorder (28.5%) and highest in the 65 years and older group for panic disorder (36.7%). Age group did not predict 12-month diagnosis of a comorbid anxiety disorder among those with a depressive disorder in multivariate logistic regression. Onset of anxiety disorders preceded onset of depressive disorders for most older adults (77.6%). Conclusions: Depressive and anxiety disorders frequently cooccurred in this representative sample of community-dwelling adults. Older adults experienced comorbidity to a similar extent as younger adults, suggesting high rates of comorbidity across the lifespan. Comorbidity, age differences, depression, anxiety",comorbidity of depressive and anxiety disorders for older americans in the national comorbidity survey replication objective to identify age differences in the 12 month and lifetime comorbidity of depressive and anxiety disorders for adults 18 64 years compared with older adults 65 years and older in a nationally representative sample of community dwelling adults in the united states design cross sectional epidemiologic study using data from the national comorbidity survey replication public use dataset setting community based epidemiologic survey participants representative national sample of community dwelling adults in the united states measurements the world health organization composite international diagnostic interview was used to assess diagnostic and statistical manual of mental disorders fourth edition psychiatric disorders results more than half of respondents with a 12 month major depressive disorder mdd had a comorbid anxiety disorder or dysthymia 18 64 years 60 6 65 years and older 51 8 high rates of mdd were also found for those with anxiety disorders across both age groups highest in the 18 64 years group for generalized anxiety disorder 28 5 and highest in the 65 years and older group for panic disorder 36 7 age group did not predict 12 month diagnosis of a comorbid anxiety disorder among those with a depressive disorder in multivariate logistic regression onset of anxiety disorders preceded onset of depressive disorders for most older adults 77 6 conclusions depressive and anxiety disorders frequently cooccurred in this representative sample of community dwelling adults older adults experienced comorbidity to a similar extent as younger adults suggesting high rates of comorbidity across the lifespan comorbidity age differences depression anxiety,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
138,0,"Context-aware service engineering: A survey Context constitutes an essential part of service behaviour, especially when interaction with end-users is involved. As observed from the literature, context handling in service engineering has been during recent years a field of intense research, which has produced several interesting approaches. In this paper, we present research efforts that attempt mainly to decouple context handling from the service logic. We enumerate all context management categories, but focus on the most appropriate for service engineering, namely source code level, model-driven and message interception, taking also into account the fact that these have not been dealt with in detail in other surveys. A representative example is used to illustrate more precisely how these approaches can be used. Finally, all three categories are compared based on a number of criteria. Context, Context-awareness, Service engineering",context aware service engineering a survey context constitutes an essential part of service behaviour especially when interaction with end users is involved as observed from the literature context handling in service engineering has been during recent years a field of intense research which has produced several interesting approaches in this paper we present research efforts that attempt mainly to decouple context handling from the service logic we enumerate all context management categories but focus on the most appropriate for service engineering namely source code level model driven and message interception taking also into account the fact that these have not been dealt with in detail in other surveys a representative example is used to illustrate more precisely how these approaches can be used finally all three categories are compared based on a number of criteria context context awareness service engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
139,0,"Estimation of the impact of prevailing weather conditions on the occurrence of oil-contaminated dead birds on the German North Sea coast Chronic oil pollution by illegal oil dumping in the North Sea is difficult to quantify. Beached, oil-contaminated sea birds, however, may be used as an indirect indicator. Reconstructing the drift of oil slicks and sea bird corpses in the southern North Sea for the period 1992--2003 by means of a two-dimensional numerical transport model driven by re-analysed weather data, we show with an example of two common sea bird species that the variability observed within the number of corpses registered during beached bird surveys for the German coast primarily reflects the inter-annual variability of prevailing weather conditions. This should be taken into account when interpreting the data. We propose normalisation of beached bird survey data based on numerical drift simulations to improve the recognition of trends in the level of chronic oil pollution. Hydrodynamic modelling, Beached bird surveys, Oil pollution, Lagrangian trajectories, North Sea",estimation of the impact of prevailing weather conditions on the occurrence of oil contaminated dead birds on the german north sea coast chronic oil pollution by illegal oil dumping in the north sea is difficult to quantify beached oil contaminated sea birds however may be used as an indirect indicator reconstructing the drift of oil slicks and sea bird corpses in the southern north sea for the period 1992 2003 by means of a two dimensional numerical transport model driven by re analysed weather data we show with an example of two common sea bird species that the variability observed within the number of corpses registered during beached bird surveys for the german coast primarily reflects the inter annual variability of prevailing weather conditions this should be taken into account when interpreting the data we propose normalisation of beached bird survey data based on numerical drift simulations to improve the recognition of trends in the level of chronic oil pollution hydrodynamic modelling beached bird surveys oil pollution lagrangian trajectories north sea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
140,0,"Factors associated with pain interference in an epidemiologic sample of adults with bipolar I disorder Objective Epidemiologic studies have found that major depressive disorder (MDD) and anxiety disorders are associated with pain. However, little is known regarding the prevalence and correlates of pain in bipolar I disorder (BD). Method The 2001--2002 National Epidemiologic Survey on Alcohol and Related Conditions (NESARC), a nationally representative sample (N=43,093) of the US adult population, was used to determine if 1) prevalence of moderate-or-greater pain interference is elevated among subjects with 12-month history of BD, and 2) psychiatric and medical comorbidities independently contribute to increased pain interference in BD. Results Subjects with BD were significantly more likely to report pain interference of at least moderate severity compared to subjects without BD (24.8% versus 11.9%, p<0.001). Moderate or greater pain interference is also significantly more common among subjects with BD than those with MDD (20.3%) or anxiety disorders (19.3%; p<0.001). Logistic regression analyses adjusting for potential confounding variables indicated that BD is independently associated with increased pain interference (adjusted odds ratio 1.57, 95% confidence interval 1.39--1.78). Factors associated with pain interference in BD included greater age, non-white race, lower income, increased frequency of arthritis and other medical problems, comorbid anxiety disorders, and comorbid substance use disorders. Conclusions The prevalence of pain interference is elevated in BD, even compared to MDD or anxiety disorders, and is associated with both medical and psychiatric comorbidities. Interference from pain may be an important variable to consider in the assessment and treatment of BD. Future prospective studies are needed to determine the direction of the observed associations. Pain, Bipolar disorder, Comorbidity, Epidemiologic",factors associated with pain interference in an epidemiologic sample of adults with bipolar i disorder objective epidemiologic studies have found that major depressive disorder mdd and anxiety disorders are associated with pain however little is known regarding the prevalence and correlates of pain in bipolar i disorder bd method the 2001 2002 national epidemiologic survey on alcohol and related conditions nesarc a nationally representative sample n 43 093 of the us adult population was used to determine if 1 prevalence of moderate or greater pain interference is elevated among subjects with 12 month history of bd and 2 psychiatric and medical comorbidities independently contribute to increased pain interference in bd results subjects with bd were significantly more likely to report pain interference of at least moderate severity compared to subjects without bd 24 8 versus 11 9 p 0 001 moderate or greater pain interference is also significantly more common among subjects with bd than those with mdd 20 3 or anxiety disorders 19 3 p 0 001 logistic regression analyses adjusting for potential confounding variables indicated that bd is independently associated with increased pain interference adjusted odds ratio 1 57 95 confidence interval 1 39 1 78 factors associated with pain interference in bd included greater age non white race lower income increased frequency of arthritis and other medical problems comorbid anxiety disorders and comorbid substance use disorders conclusions the prevalence of pain interference is elevated in bd even compared to mdd or anxiety disorders and is associated with both medical and psychiatric comorbidities interference from pain may be an important variable to consider in the assessment and treatment of bd future prospective studies are needed to determine the direction of the observed associations pain bipolar disorder comorbidity epidemiologic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
141,0,"Relationships of neuroticism and extraversion with axis I and II comorbidity among patients with DSM-IV major depressive disorder Background High comorbidity with axis I and II disorders among major depressive disorder (MDD) patients may in part be due to the predisposing personality dimensions of neuroticism and extraversion. However, a comprehensive view of this relationship is lacking. Methods MDD patients (n=193) in the Vantaa Depression Study were interviewed at baseline and at 6 and 18 months with the SCAN and SCID-II, and a general population comparison group (n=388) surveyed by mail. Neuroticism and extraversion were measured with the Eysenck Personality Inventory. A dose--exposure relationship between standardized levels of neuroticism and extraversion and type and number of comorbid axis I and II disorders among patients with MDD was hypothesized. Results Prevalence and number of comorbid axis I and II disorders increased significantly with increasing level of neuroticism. In contrast, as the level of extraversion increased, the prevalences of social phobia and cluster C personality disorders decreased. Patients with pure MDD or with any comorbid axis I or II disorder had z-scores of neuroticism of +0.46, +0.90 and +1.30 and of extraversion of −0.34, −0.47 and −0.84, respectively. Limitations Patients' personality scores were not pre-morbid. Conclusion Among MDD patients, a positive dose--exposure relationship appears to exist between neuroticism and prevalence and number of comorbid axis I and II disorders. A negative relationship exists between level of extraversion and prevalence of social phobia and cluster C personality disorders. These findings are consistent with the hypothesis that high neuroticism and low extraversion predispose to comorbid axis I and II disorders among patients with MDD. Major depressive disorder, Comorbidity, Personality, Neuroticism, Extraversion",relationships of neuroticism and extraversion with axis i and ii comorbidity among patients with dsm iv major depressive disorder background high comorbidity with axis i and ii disorders among major depressive disorder mdd patients may in part be due to the predisposing personality dimensions of neuroticism and extraversion however a comprehensive view of this relationship is lacking methods mdd patients n 193 in the vantaa depression study were interviewed at baseline and at 6 and 18 months with the scan and scid ii and a general population comparison group n 388 surveyed by mail neuroticism and extraversion were measured with the eysenck personality inventory a dose exposure relationship between standardized levels of neuroticism and extraversion and type and number of comorbid axis i and ii disorders among patients with mdd was hypothesized results prevalence and number of comorbid axis i and ii disorders increased significantly with increasing level of neuroticism in contrast as the level of extraversion increased the prevalences of social phobia and cluster c personality disorders decreased patients with pure mdd or with any comorbid axis i or ii disorder had z scores of neuroticism of 0 46 0 90 and 1 30 and of extraversion of 0 34 0 47 and 0 84 respectively limitations patients personality scores were not pre morbid conclusion among mdd patients a positive dose exposure relationship appears to exist between neuroticism and prevalence and number of comorbid axis i and ii disorders a negative relationship exists between level of extraversion and prevalence of social phobia and cluster c personality disorders these findings are consistent with the hypothesis that high neuroticism and low extraversion predispose to comorbid axis i and ii disorders among patients with mdd major depressive disorder comorbidity personality neuroticism extraversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
